species,dataset,OG,Gene1,Gene2,exp_sum,exp_log2FC
Slyc4,Slyc4_leaves,OG0002237,Solyc06g083190,Solyc09g092690,84.8884609406436,7.43556788580911
Slyc4,Slyc4_leaves,OG0002237,Solyc06g083190,Solyc09g092690,322.061955222041,3.07847393995004
Slyc4,Slyc4_leaves,OG0002237,Solyc06g083190,Solyc09g092690,272.928769662554,2.96450646685509
Slyc4,Slyc4_leaves,OG0002237,Solyc06g083190,Solyc09g092690,284.434799662851,3.24267444000202
Slyc4,Slyc4_leaves,OG0002237,Solyc06g083190,Solyc09g092690,304.546909234818,2.35569155023366
Slyc4,Slyc4_leaves,OG0002237,Solyc06g083190,Solyc09g092690,251.49816422093,3.01529412593942
Slyc4,Slyc4_leaves,OG0002237,Solyc06g083190,Solyc09g092690,59.9615825934166,7.75212106787209
Slyc4,Slyc4_leaves,OG0002237,Solyc06g083190,Solyc09g092690,61.6164616581758,6.42714609742587
Smac3,Smac3_leaves,OG0002237,Solmac3_06g031970,Solmac3_09g027830,81.7312666602809,4.15952283754188
Smac3,Smac3_leaves,OG0002237,Solmac3_06g031970,Solmac3_09g027830,87.2455087088438,4.34281303646462
Smac3,Smac3_leaves,OG0002237,Solmac3_06g031970,Solmac3_09g027830,89.6960630768488,4.5422331100918
Spri1,Spri1_leaves,OG0002237,Solpri1_06g034650,Solpri1_09g026950,47.5980650743334,3.31384380682409
Spri1,Spri1_leaves,OG0002237,Solpri1_06g034650,Solpri1_09g026950,72.95872434279,3.79886261036454
Spri1,Spri1_leaves,OG0002237,Solpri1_06g034650,Solpri1_09g026950,32.0208800360711,2.91099297990277
Spri1,Spri1_leaves,OG0002237,Solpri1_06g034650,Solpri1_09g026950,64.3212252882151,3.30380487022588
Squi2,Squi2_leaves,OG0002237,Solqui2_06g030350,Solqui2_09g026280,218.080992568632,5.31952699374838
Squi2,Squi2_leaves,OG0002237,Solqui2_06g030350,Solqui2_09g026280,75.9074675008792,5.37251966738114
Squi2,Squi2_leaves,OG0002237,Solqui2_06g030350,Solqui2_09g026280,90.0968924578868,5.14495194043234
Slyc4,Slyc4_leaves,OG0002238,Solyc06g083810,Solyc09g090310,76.0123696736182,9.81559360961968
Slyc4,Slyc4_leaves,OG0002238,Solyc06g083810,Solyc09g090310,66.8294716859965,8.57458551011588
Slyc4,Slyc4_leaves,OG0002238,Solyc06g083810,Solyc09g090310,73.1258983094129,8.50550712737683
Slyc4,Slyc4_leaves,OG0002238,Solyc06g083810,Solyc09g090310,25.5368149862581,5.60819390275871
Slyc4,Slyc4_leaves,OG0002238,Solyc06g083810,Solyc09g090310,21.1114266462988,5.8712283085925
Slyc4,Slyc4_leaves,OG0002238,Solyc06g083810,Solyc09g090310,23.4610989198727,4.72042997099273
Slyc4,Slyc4_leaves,OG0002238,Solyc06g083810,Solyc09g090310,18.9173961621591,5.02734751050978
Slyc4,Slyc4_leaves,OG0002238,Solyc06g083810,Solyc09g090310,22.1908787207152,5.4421763921842
Slyc4,Slyc4_leaves,OG0002238,Solyc06g083810,Solyc09g090310,72.8178553776214,8.58330272721699
Smac3,Smac3_leaves,OG0002238,Solmac3_06g032690,Solmac3_09g025040,71.9452631129762,5.94537415947848
Smac3,Smac3_leaves,OG0002238,Solmac3_06g032690,Solmac3_09g025040,79.4425694402659,8.57810307913036
Smac3,Smac3_leaves,OG0002238,Solmac3_06g032690,Solmac3_09g025040,77.8282551442201,5.72844694865373
Saet3,Saet3_leaves,OG0002239,Solaet3_06g016770,Solaet3_09g022980,25.3243360412672,0.917807492332398
Saet3,Saet3_leaves,OG0002239,Solaet3_06g016770,Solaet3_09g022980,16.5254136535159,1.01307985820982
Saet3,Saet3_leaves,OG0002239,Solaet3_06g016770,Solaet3_09g022980,9.33665631347001,0.241145157474439
Sang8,Sang8_leaves,OG0002239,Solang8_06g017030,Solang8_09g024420,14.5247360528885,0.733113268670598
Sang8,Sang8_leaves,OG0002239,Solang8_06g017030,Solang8_09g024420,14.9091412752269,0.193805807431737
Sang8,Sang8_leaves,OG0002239,Solang8_06g017030,Solang8_09g024420,18.4337870596976,0.601079762663651
Scan1,Scan1_leaves,OG0002239,Solcan1_06g013780,Solcan1_09g022840,39.0944059672227,0.901585263419149
Scan1,Scan1_leaves,OG0002239,Solcan1_06g013780,Solcan1_09g022840,41.6753640963632,0.409476528736557
Scan1,Scan1_leaves,OG0002239,Solcan1_06g013780,Solcan1_09g022840,53.2535108140265,1.24478673662731
Scle2,Scle2_leaves,OG0002239,Solcle2_06g012890,Solcle2_09g019840,39.6940119213336,2.41878180481542
Scle2,Scle2_leaves,OG0002239,Solcle2_06g012890,Solcle2_09g019840,32.4255511692917,1.82993121808532
Scle2,Scle2_leaves,OG0002239,Solcle2_06g012890,Solcle2_09g019840,44.4226697425882,1.88079760014908
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,22.7158493455274,0.362519440778526
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,26.9902924731916,0.226906861795294
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,22.6938267278164,0.0407901170339417
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,18.5320361825764,0.194982742463918
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,77.2605687764331,1.56766836863457
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,84.3074040676325,1.75871386899385
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,85.0503476624409,1.79531959585169
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,88.2825292178827,1.78828928673488
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,80.9121358895228,1.75212939217654
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,25.8817918573085,0.315422906160538
Slyc4,Slyc4_leaves,OG0002239,Solyc06g053780,Solyc09g083400,29.8242360613552,0.373810931373658
Smac3,Smac3_leaves,OG0002239,Solmac3_06g015330,Solmac3_09g024060,19.084148284986,0.643403074383441
Smac3,Smac3_leaves,OG0002239,Solmac3_06g015330,Solmac3_09g024060,27.6026774317046,0.61032675833304
Smac3,Smac3_leaves,OG0002239,Solmac3_06g015330,Solmac3_09g024060,19.7555889622939,0.612264562574532
Spri1,Spri1_leaves,OG0002239,Solpri1_06g017470,Solpri1_09g023230,9.81611623583989,0.830141541997238
Spri1,Spri1_leaves,OG0002239,Solpri1_06g017470,Solpri1_09g023230,17.4333016103539,1.18157363119468
Spri1,Spri1_leaves,OG0002239,Solpri1_06g017470,Solpri1_09g023230,9.14916234650674,0.847916243725214
Spri1,Spri1_leaves,OG0002239,Solpri1_06g017470,Solpri1_09g023230,17.5392213415282,1.25063347136819
Squi2,Squi2_leaves,OG0002239,Solqui2_06g012470,Solqui2_09g022520,36.3993620547173,0.0775027292143042
Squi2,Squi2_leaves,OG0002239,Solqui2_06g012470,Solqui2_09g022520,27.6114374841508,0.416137495863493
Squi2,Squi2_leaves,OG0002239,Solqui2_06g012470,Solqui2_09g022520,25.8133860553637,0.357475686757917
Saet3,Saet3_leaves,OG0002240,Solaet3_03g000460,Solaet3_09g022890,22.6731145136646,1.22395213885906
Saet3,Saet3_leaves,OG0002240,Solaet3_03g000460,Solaet3_09g022890,20.422367919379,1.52157472963626
Saet3,Saet3_leaves,OG0002240,Solaet3_03g000460,Solaet3_09g022890,25.281615500716,2.06713107346786
Sang8,Sang8_leaves,OG0002240,Solang8_03g000510,Solang8_09g024320,28.6436422545542,1.71077322666557
Sang8,Sang8_leaves,OG0002240,Solang8_03g000510,Solang8_09g024320,20.3110006532661,1.06328231473267
Sang8,Sang8_leaves,OG0002240,Solang8_03g000510,Solang8_09g024320,26.1349462653902,1.56202514105412
Scan1,Scan1_leaves,OG0002240,Solcan1_09g022740,Solcan1_12g000500,41.0369985621146,1.8649172090745
Scan1,Scan1_leaves,OG0002240,Solcan1_09g022740,Solcan1_12g000500,36.50159944271,1.82510785057605
Scan1,Scan1_leaves,OG0002240,Solcan1_09g022740,Solcan1_12g000500,39.690710228354,1.61198362944305
Scle2,Scle2_leaves,OG0002240,Solcle2_03g000500,Solcle2_09g019760,28.3737294351689,0.536038341597673
Scle2,Scle2_leaves,OG0002240,Solcle2_03g000500,Solcle2_09g019760,22.1259353864324,0.628357125534781
Scle2,Scle2_leaves,OG0002240,Solcle2_03g000500,Solcle2_09g019760,24.4669827501484,0.900694089882771
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,44.2084650781365,1.22420095563168
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,39.861720250177,0.997040298965917
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,28.9938320338862,1.19171180836415
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,28.0329717513802,0.924788227057334
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,34.0043370171296,3.60015663033257
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,37.2706386617343,3.05003196453428
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,37.2423892019714,3.42358354190404
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,34.9347984108829,3.22065897009645
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,35.8119545988128,3.4630826682772
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,62.9048742176022,0.867723593548738
Slyc4,Slyc4_leaves,OG0002240,Solyc03g005410,Solyc09g083330,61.9836446344978,1.02462964852119
Smac3,Smac3_leaves,OG0002240,Solmac3_03g000470,Solmac3_09g023970,32.4977709336076,0.390263981394775
Smac3,Smac3_leaves,OG0002240,Solmac3_03g000470,Solmac3_09g023970,29.6168294449056,0.311381682417399
Smac3,Smac3_leaves,OG0002240,Solmac3_03g000470,Solmac3_09g023970,30.0471696238525,0.701020742206778
Spri1,Spri1_leaves,OG0002240,Solpri1_03g000490,Solpri1_09g023150,20.5701173249647,0.0150288430512726
Spri1,Spri1_leaves,OG0002240,Solpri1_03g000490,Solpri1_09g023150,25.5408641362834,0.904969732220306
Spri1,Spri1_leaves,OG0002240,Solpri1_03g000490,Solpri1_09g023150,19.9358950847921,0.380379849478631
Spri1,Spri1_leaves,OG0002240,Solpri1_03g000490,Solpri1_09g023150,18.2444173269065,0.823614240588132
Squi2,Squi2_leaves,OG0002240,Solqui2_09g022410,Solqui2_12g000470,33.2057948517908,1.35431452403989
Squi2,Squi2_leaves,OG0002240,Solqui2_09g022410,Solqui2_12g000470,32.8480754290412,1.59118569035847
Squi2,Squi2_leaves,OG0002240,Solqui2_09g022410,Solqui2_12g000470,37.5145524958571,1.20150478898464
Saet3,Saet3_leaves,OG0002241,Solaet3_01g031330,Solaet3_09g022540,279.223887581375,0.170677543531954
Saet3,Saet3_leaves,OG0002241,Solaet3_01g031330,Solaet3_09g022540,300.249896562682,0.518308503368537
Saet3,Saet3_leaves,OG0002241,Solaet3_01g031330,Solaet3_09g022540,307.993863445037,0.608385534697432
Sang8,Sang8_leaves,OG0002241,Solang8_01g032330,Solang8_09g023950,291.902967253944,1.08156335529958
Sang8,Sang8_leaves,OG0002241,Solang8_01g032330,Solang8_09g023950,236.029207876029,0.870720918130406
Sang8,Sang8_leaves,OG0002241,Solang8_01g032330,Solang8_09g023950,300.896706351653,0.874235632882284
Scle2,Scle2_leaves,OG0002241,Solcle2_01g026040,Solcle2_09g019430,250.194239213036,0.543364894043679
Scle2,Scle2_leaves,OG0002241,Solcle2_01g026040,Solcle2_09g019430,221.260984662132,0.457813408803399
Scle2,Scle2_leaves,OG0002241,Solcle2_01g026040,Solcle2_09g019430,218.30659720014,0.597126407234696
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,227.757447058326,0.78345419085557
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,247.313161887002,2.01499950281533
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,322.173799434263,1.12299227226284
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,274.130707311699,0.45038396097332
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,315.522056119725,1.52255103023814
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,267.337541937827,1.48636004116762
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,299.455896797831,1.40475552906304
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,232.121740705811,1.48581579793652
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,254.446496808138,1.61305487980562
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,239.131471663224,1.59919219319673
Slyc4,Slyc4_leaves,OG0002241,Solyc01g097340,Solyc09g082990,243.346012437021,1.57308813311196
Smac3,Smac3_leaves,OG0002241,Solmac3_01g030510,Solmac3_09g023610,234.983346935319,0.381135819692505
Smac3,Smac3_leaves,OG0002241,Solmac3_01g030510,Solmac3_09g023610,195.228923335156,0.847250046370659
Smac3,Smac3_leaves,OG0002241,Solmac3_01g030510,Solmac3_09g023610,268.871353028637,0.607938258807469
Spri1,Spri1_leaves,OG0002241,Solpri1_01g031190,Solpri1_09g022760,198.235689771309,0.441442173655089
Spri1,Spri1_leaves,OG0002241,Solpri1_01g031190,Solpri1_09g022760,206.773781576985,0.119016450480644
Spri1,Spri1_leaves,OG0002241,Solpri1_01g031190,Solpri1_09g022760,168.01784550505,0.977285161749186
Spri1,Spri1_leaves,OG0002241,Solpri1_01g031190,Solpri1_09g022760,206.932519393818,0.0828637066111731
Squi2,Squi2_leaves,OG0002241,Solqui2_01g028940,Solqui2_09g022020,236.616015853806,0.153488393225693
Squi2,Squi2_leaves,OG0002241,Solqui2_01g028940,Solqui2_09g022020,282.539423085527,0.034239872925739
Squi2,Squi2_leaves,OG0002241,Solqui2_01g028940,Solqui2_09g022020,293.913298330005,0.224200470540923
Saet3,Saet3_leaves,OG0002242,Solaet3_09g022260,Solaet3_09g022270,22.2155016296792,1.15596844220756
Saet3,Saet3_leaves,OG0002242,Solaet3_09g022260,Solaet3_09g022270,16.7086877169294,0.555482509500001
Saet3,Saet3_leaves,OG0002242,Solaet3_09g022260,Solaet3_09g022270,16.8970831366315,0.963012472109907
Sang8,Sang8_leaves,OG0002242,Solang8_09g023660,Solang8_09g023670,12.4729916488969,0.378789813197575
Sang8,Sang8_leaves,OG0002242,Solang8_09g023660,Solang8_09g023670,14.0229144254663,0.699980306981612
Sang8,Sang8_leaves,OG0002242,Solang8_09g023660,Solang8_09g023670,12.4447156716544,0.615745841268823
Scle2,Scle2_leaves,OG0002242,Solcle2_09g019170,Solcle2_09g019180,60.4210818167344,2.49500073211374
Scle2,Scle2_leaves,OG0002242,Solcle2_09g019170,Solcle2_09g019180,37.0317810811632,1.73107661085281
Scle2,Scle2_leaves,OG0002242,Solcle2_09g019170,Solcle2_09g019180,45.4181572599576,2.14292164348709
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,58.7347422424699,2.29018523211705
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,80.9493015522292,3.31473365652739
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,70.964052700852,1.89394555797138
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,78.0344812602302,2.13572302289243
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,18.9586483423471,2.78988135002609
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,20.9928333889542,4.11737921420743
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,20.6179869861206,3.59075338112865
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,20.2421679548412,4.05154039106794
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,20.6157143145063,3.63392067731515
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,129.698532718299,2.54834389510156
Slyc4,Slyc4_leaves,OG0002242,Solyc09g082720,Solyc09g082730,132.778749022005,2.27391305393151
Spri1,Spri1_leaves,OG0002242,Solpri1_09g022440,Solpri1_09g022450,34.5934045547687,1.02644403620001
Spri1,Spri1_leaves,OG0002242,Solpri1_09g022440,Solpri1_09g022450,53.4006035931012,0.663077567702395
Spri1,Spri1_leaves,OG0002242,Solpri1_09g022440,Solpri1_09g022450,24.7888939186822,1.40241474414446
Spri1,Spri1_leaves,OG0002242,Solpri1_09g022440,Solpri1_09g022450,38.254362076531,0.778534939395417
Saet3,Saet3_leaves,OG0002245,Solaet3_09g020070,Solaet3_09g020080,420.662415987738,1.42477275068254
Saet3,Saet3_leaves,OG0002245,Solaet3_09g020070,Solaet3_09g020080,428.651638872533,1.71669087009754
Saet3,Saet3_leaves,OG0002245,Solaet3_09g020070,Solaet3_09g020080,214.615156005205,1.30369990307668
Sang8,Sang8_leaves,OG0002245,Solang8_09g021240,Solang8_09g021250,173.110530832988,1.57602245636794
Sang8,Sang8_leaves,OG0002245,Solang8_09g021240,Solang8_09g021250,271.951558906956,1.21391526141518
Sang8,Sang8_leaves,OG0002245,Solang8_09g021240,Solang8_09g021250,212.666372951786,1.2002392790979
Scle2,Scle2_leaves,OG0002245,Solcle2_09g017500,Solcle2_09g017510,339.111402244709,0.585342107364816
Scle2,Scle2_leaves,OG0002245,Solcle2_09g017500,Solcle2_09g017510,385.046117982693,0.2558257062127
Scle2,Scle2_leaves,OG0002245,Solcle2_09g017500,Solcle2_09g017510,451.064972347253,0.373684456317338
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,79.634498812831,0.114282443946435
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,73.6635529131033,0.227200058796389
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,126.443837023572,0.198072039654642
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,119.435627174418,0.0241227376838267
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,402.371465910088,0.107020393287081
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,298.690913284936,0.0600615774736085
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,357.789317697642,0.0747278219995672
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,292.968220537344,0.0119506271589493
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,295.515241443007,0.0297975218109368
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,84.3007516465565,0.28321071565248
Slyc4,Slyc4_leaves,OG0002245,Solyc09g075150,Solyc09g075155,89.3953882483815,0.126227994245908
Smac3,Smac3_leaves,OG0002245,Solmac3_09g020770,Solmac3_09g020780,238.129527433827,0.267391516751655
Smac3,Smac3_leaves,OG0002245,Solmac3_09g020770,Solmac3_09g020780,243.191168224852,0.126821121598278
Smac3,Smac3_leaves,OG0002245,Solmac3_09g020770,Solmac3_09g020780,327.352454721238,0.444804249781869
Spri1,Spri1_leaves,OG0002245,Solpri1_09g020810,Solpri1_09g020820,237.826280867202,0.854254371889539
Spri1,Spri1_leaves,OG0002245,Solpri1_09g020810,Solpri1_09g020820,374.345290559044,1.09503306556121
Spri1,Spri1_leaves,OG0002245,Solpri1_09g020810,Solpri1_09g020820,180.181543248183,1.31097315925368
Spri1,Spri1_leaves,OG0002245,Solpri1_09g020810,Solpri1_09g020820,273.552485976012,1.18929504996064
Saet3,Saet3_leaves,OG0002246,Solaet3_06g000150,Solaet3_09g018860,27.433744098228,0.807949899300754
Saet3,Saet3_leaves,OG0002246,Solaet3_06g000150,Solaet3_09g018860,38.9365353799265,1.0431341550536
Saet3,Saet3_leaves,OG0002246,Solaet3_06g000150,Solaet3_09g018860,17.6645857089275,1.26832646314352
Sang8,Sang8_leaves,OG0002246,Solang8_06g000190,Solang8_09g020010,10.8037679890961,0.894845496822585
Sang8,Sang8_leaves,OG0002246,Solang8_06g000190,Solang8_09g020010,17.6026672448463,1.33685004370171
Sang8,Sang8_leaves,OG0002246,Solang8_06g000190,Solang8_09g020010,11.2383511198549,1.6904869983164
Scan1,Scan1_leaves,OG0002246,Solcan1_06g000120,Solcan1_09g018500,37.1447806650966,1.96201720546979
Scan1,Scan1_leaves,OG0002246,Solcan1_06g000120,Solcan1_09g018500,53.9052431586058,1.98896484798856
Scan1,Scan1_leaves,OG0002246,Solcan1_06g000120,Solcan1_09g018500,34.1742558098425,1.65151028966225
Scle2,Scle2_leaves,OG0002246,Solcle2_06g000170,Solcle2_09g016200,31.6837034737162,0.960255481298729
Scle2,Scle2_leaves,OG0002246,Solcle2_06g000170,Solcle2_09g016200,40.6566907651172,0.814064593011026
Scle2,Scle2_leaves,OG0002246,Solcle2_06g000170,Solcle2_09g016200,43.5960063711422,0.925382099534601
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,42.3812276748714,2.45402950259521
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,35.9567520821211,2.41680663774434
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,83.1439336884601,1.91014580905755
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,51.7106656694421,2.09635226812763
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,190.287254081662,2.09125055944888
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,129.174131879603,1.91032680383008
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,155.878484289158,1.89359483891509
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,126.927476088226,1.84726029280849
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,135.517820244089,1.76346957886439
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,48.8522835970567,2.10859299994036
Slyc4,Slyc4_leaves,OG0002246,Solyc06g008940,Solyc09g073000,50.4837361555912,1.9988429813556
Smac3,Smac3_leaves,OG0002246,Solmac3_06g000140,Solmac3_09g019500,47.8324059098578,0.791294486503544
Smac3,Smac3_leaves,OG0002246,Solmac3_06g000140,Solmac3_09g019500,44.4791968419301,0.981745854234214
Smac3,Smac3_leaves,OG0002246,Solmac3_06g000140,Solmac3_09g019500,68.5078500613866,0.901100236075233
Spri1,Spri1_leaves,OG0002246,Solpri1_06g000140,Solpri1_09g019610,15.0577937965123,1.69735174131527
Spri1,Spri1_leaves,OG0002246,Solpri1_06g000140,Solpri1_09g019610,33.2630729461068,1.7226928706578
Spri1,Spri1_leaves,OG0002246,Solpri1_06g000140,Solpri1_09g019610,10.4711519169444,1.29808939468895
Spri1,Spri1_leaves,OG0002246,Solpri1_06g000140,Solpri1_09g019610,22.2629126712936,1.25995988893025
Squi2,Squi2_leaves,OG0002246,Solqui2_06g000120,Solqui2_09g018230,85.0117105750982,1.81419173513005
Squi2,Squi2_leaves,OG0002246,Solqui2_06g000120,Solqui2_09g018230,19.99988034774,1.85039473519431
Squi2,Squi2_leaves,OG0002246,Solqui2_06g000120,Solqui2_09g018230,20.3046807671033,1.84407358425714
Saet3,Saet3_leaves,OG0002247,Solaet3_06g033970,Solaet3_09g014490,135.318345534932,0.23789577810916
Saet3,Saet3_leaves,OG0002247,Solaet3_06g033970,Solaet3_09g014490,76.9105064499318,0.175191518834636
Saet3,Saet3_leaves,OG0002247,Solaet3_06g033970,Solaet3_09g014490,61.8507743071783,0.512716930121635
Sang8,Sang8_leaves,OG0002247,Solang8_06g034340,Solang8_09g015430,89.3596006761114,0.780845292039129
Sang8,Sang8_leaves,OG0002247,Solang8_06g034340,Solang8_09g015430,97.8009010057724,0.644306459091361
Sang8,Sang8_leaves,OG0002247,Solang8_06g034340,Solang8_09g015430,94.8363604168878,1.12056270037002
Scan1,Scan1_leaves,OG0002247,Solcan1_06g032060,Solcan1_09g013690,149.908458467747,0.232225279863466
Scan1,Scan1_leaves,OG0002247,Solcan1_06g032060,Solcan1_09g013690,162.75048300436,0.0482696106642588
Scan1,Scan1_leaves,OG0002247,Solcan1_06g032060,Solcan1_09g013690,161.83750918535,0.318180910096819
Scle2,Scle2_leaves,OG0002247,Solcle2_06g029720,Solcle2_09g012130,178.426788225481,1.48121545816929
Scle2,Scle2_leaves,OG0002247,Solcle2_06g029720,Solcle2_09g012130,134.39906778489,1.70398317707912
Scle2,Scle2_leaves,OG0002247,Solcle2_06g029720,Solcle2_09g012130,196.955818667142,1.68372916909392
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,62.7298742939296,0.597897649209277
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,78.585375725971,0.42093598170065
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,75.3288501108183,0.436760054070345
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,103.889720021832,0.343493646633414
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,182.221457037993,1.37562179840639
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,166.870416991755,1.40185312622419
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,198.400782014105,1.52753312235776
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,177.731786733786,1.6734573534583
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,167.246327883328,1.69989109093544
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,153.714414821641,0.593433322729912
Slyc4,Slyc4_leaves,OG0002247,Solyc06g083530,Solyc09g061620,151.050673306171,0.634619207343364
Smac3,Smac3_leaves,OG0002247,Solmac3_06g032290,Solmac3_09g015280,140.115279304184,1.0951047429624
Smac3,Smac3_leaves,OG0002247,Solmac3_06g032290,Solmac3_09g015280,163.914604466885,0.768093601290205
Smac3,Smac3_leaves,OG0002247,Solmac3_06g032290,Solmac3_09g015280,154.605546060212,1.17771315311542
Spri1,Spri1_leaves,OG0002247,Solpri1_06g035020,Solpri1_09g014980,85.1026580459225,0.125029535394005
Spri1,Spri1_leaves,OG0002247,Solpri1_06g035020,Solpri1_09g014980,145.157908510645,0.121786573408249
Spri1,Spri1_leaves,OG0002247,Solpri1_06g035020,Solpri1_09g014980,74.5565556360658,0.225202332308055
Spri1,Spri1_leaves,OG0002247,Solpri1_06g035020,Solpri1_09g014980,100.628849723474,0.196683653231156
Squi2,Squi2_leaves,OG0002247,Solqui2_06g030710,Solqui2_09g013750,215.586757399175,0.43064597578818
Squi2,Squi2_leaves,OG0002247,Solqui2_06g030710,Solqui2_09g013750,127.866537715638,0.0296168174286461
Squi2,Squi2_leaves,OG0002247,Solqui2_06g030710,Solqui2_09g013750,119.135820510011,0.0980151445932787
Saet3,Saet3_leaves,OG0002249,Solaet3_03g005640,Solaet3_05g004530,41.5262402441124,1.42375967901021
Saet3,Saet3_leaves,OG0002249,Solaet3_03g005640,Solaet3_05g004530,42.9071610840276,1.64605388098856
Saet3,Saet3_leaves,OG0002249,Solaet3_03g005640,Solaet3_05g004530,44.2446370790334,2.75192474000389
