species,dataset,OG,Gene1,Gene2,exp_sum,exp_log2FC
Slyc4,Slyc4_flower,OG0002288,Solyc01g067360,Solyc06g054540,35.3832445660946,0.909599395831249
Slyc4,Slyc4_flower,OG0002288,Solyc01g067360,Solyc06g054540,36.2709075882182,0.99517917977261
Spri1,Spri1_flower,OG0002288,Solpri1_01g016440,Solpri1_06g018490,93.3918697469162,5.09442046247584
Spri1,Spri1_flower,OG0002288,Solpri1_01g016440,Solpri1_06g018490,53.0922692316052,4.38522282085719
Spri1,Spri1_flower,OG0002288,Solpri1_01g016440,Solpri1_06g018490,79.713686245194,3.81932216965096
Spri1,Spri1_flower,OG0002288,Solpri1_01g016440,Solpri1_06g018490,50.1713091449457,5.69097810167561
Slyc4,Slyc4_flower,OG0002290,Solyc01g095030,Solyc06g036300,102.489123388639,2.04665794651572
Slyc4,Slyc4_flower,OG0002290,Solyc01g095030,Solyc06g036300,102.600457100842,1.85663641791525
Spri1,Spri1_flower,OG0002290,Solpri1_01g028700,Solpri1_06g015560,46.964913028928,1.92995380744748
Spri1,Spri1_flower,OG0002290,Solpri1_01g028700,Solpri1_06g015560,38.6620421818392,1.89721702103547
Spri1,Spri1_flower,OG0002290,Solpri1_01g028700,Solpri1_06g015560,42.3939656616802,1.25669973831636
Spri1,Spri1_flower,OG0002290,Solpri1_01g028700,Solpri1_06g015560,37.8303575138301,1.92691286014703
Slyc4,Slyc4_flower,OG0002291,Solyc06g011350,Solyc11g069430,1000.71364333032,1.4685719342329
Slyc4,Slyc4_flower,OG0002291,Solyc06g011350,Solyc11g069430,1010.68801061263,1.37039479415673
Spri1,Spri1_flower,OG0002291,Solpri1_06g007150,Solpri1_10g000900,1319.03748994291,0.803586452241694
Spri1,Spri1_flower,OG0002291,Solpri1_06g007150,Solpri1_10g000900,1167.11716773835,0.868618174501591
Spri1,Spri1_flower,OG0002291,Solpri1_06g007150,Solpri1_10g000900,1484.76588662525,0.944050429904356
Spri1,Spri1_flower,OG0002291,Solpri1_06g007150,Solpri1_10g000900,948.316865337279,0.651621845417731
Slyc4,Slyc4_flower,OG0002292,Solyc06g016790,Solyc11g069390,18.1070960738474,3.77865854246617
Slyc4,Slyc4_flower,OG0002292,Solyc06g016790,Solyc11g069390,18.2096574570435,3.09060254878091
Spri1,Spri1_flower,OG0002292,Solpri1_06g007110,Solpri1_10g000940,3.77202963836246,2.91920859279254
Spri1,Spri1_flower,OG0002292,Solpri1_06g007110,Solpri1_10g000940,37.555339371545,6.42170893332172
Spri1,Spri1_flower,OG0002292,Solpri1_06g007110,Solpri1_10g000940,49.6233382270352,8.74363702820909
Spri1,Spri1_flower,OG0002292,Solpri1_06g007110,Solpri1_10g000940,41.5416331460145,5.19222708719895
Slyc4,Slyc4_flower,OG0002293,Solyc06g005150,Solyc06g005160,719.370402656383,2.26565736836555
Slyc4,Slyc4_flower,OG0002293,Solyc06g005150,Solyc06g005160,708.453306552249,2.18476882475387
Spri1,Spri1_flower,OG0002293,Solpri1_06g005590,Solpri1_12g021550,423.226448099033,0.484632081787518
Spri1,Spri1_flower,OG0002293,Solpri1_06g005590,Solpri1_12g021550,539.492472816913,0.209318274090659
Spri1,Spri1_flower,OG0002293,Solpri1_06g005590,Solpri1_12g021550,350.169179114829,0.263054994521513
Spri1,Spri1_flower,OG0002293,Solpri1_06g005590,Solpri1_12g021550,461.546692365575,0.19066274911298
Slyc4,Slyc4_flower,OG0002295,Solyc06g005840,Solyc09g011760,187.463470678526,4.70675262580745
Slyc4,Slyc4_flower,OG0002295,Solyc06g005840,Solyc09g011760,192.566988287199,4.69239733283038
Spri1,Spri1_flower,OG0002295,Solpri1_06g003830,Solpri1_09g005740,68.3930230966627,2.00229052727967
Spri1,Spri1_flower,OG0002295,Solpri1_06g003830,Solpri1_09g005740,94.1327855401358,3.376960084239
Spri1,Spri1_flower,OG0002295,Solpri1_06g003830,Solpri1_09g005740,77.2114387261808,1.93761882507047
Spri1,Spri1_flower,OG0002295,Solpri1_06g003830,Solpri1_09g005740,85.4431346851406,1.60757301238041
Slyc4,Slyc4_flower,OG0002296,Solyc06g007710,Solyc06g082793,46.4555112910542,0.616866691124204
Slyc4,Slyc4_flower,OG0002296,Solyc06g007710,Solyc06g082793,46.9552367260165,0.839817857756978
Spri1,Spri1_flower,OG0002296,Solpri1_06g003000,Solpri1_06g034260,29.6414502223356,2.29816109464575
Spri1,Spri1_flower,OG0002296,Solpri1_06g003000,Solpri1_06g034260,40.2514139327152,2.29076091733397
Spri1,Spri1_flower,OG0002296,Solpri1_06g003000,Solpri1_06g034260,18.9746235140347,2.07300739080104
Spri1,Spri1_flower,OG0002296,Solpri1_06g003000,Solpri1_06g034260,33.8515362225559,1.74235696199269
Slyc4,Slyc4_flower,OG0002297,Solyc06g007970,Solyc09g061700,63.3770113179625,1.22336196175156
Slyc4,Slyc4_flower,OG0002297,Solyc06g007970,Solyc09g061700,58.8644325999761,1.28236122693538
Spri1,Spri1_flower,OG0002297,Solpri1_06g002160,Solpri1_09g014950,74.8513066187006,5.25153876699596
Spri1,Spri1_flower,OG0002297,Solpri1_06g002160,Solpri1_09g014950,6.99159447253198,2.4594316186373
Spri1,Spri1_flower,OG0002297,Solpri1_06g002160,Solpri1_09g014950,21.2306584086528,4.12928301694496
Spri1,Spri1_flower,OG0002297,Solpri1_06g002160,Solpri1_09g014950,8.24184372460988,2.70043971814109
Slyc4,Slyc4_flower,OG0002298,Solyc07g062570,Solyc10g007260,361.168288636914,1.74031155121101
Slyc4,Slyc4_flower,OG0002298,Solyc07g062570,Solyc10g007260,368.120675107941,1.9175804641149
Spri1,Spri1_flower,OG0002298,Solpri1_07g026930,Solpri1_11g024010,183.665140259401,0.826963794970771
Spri1,Spri1_flower,OG0002298,Solpri1_07g026930,Solpri1_11g024010,239.201203319439,0.971573734267239
Spri1,Spri1_flower,OG0002298,Solpri1_07g026930,Solpri1_11g024010,215.067755046502,0.767983269060846
Spri1,Spri1_flower,OG0002298,Solpri1_07g026930,Solpri1_11g024010,235.900219726473,0.855503147772557
Slyc4,Slyc4_flower,OG0002299,Solyc07g064280,Solyc10g006400,74.0376609018701,2.61028714261842
Slyc4,Slyc4_flower,OG0002299,Solyc07g064280,Solyc10g006400,76.2151911874419,2.54338546904681
Spri1,Spri1_flower,OG0002299,Solpri1_07g028700,Solpri1_11g024930,33.2721272209325,3.70519531186008
Spri1,Spri1_flower,OG0002299,Solpri1_07g028700,Solpri1_11g024930,38.5271821042266,3.77627840992156
Spri1,Spri1_flower,OG0002299,Solpri1_07g028700,Solpri1_11g024930,35.3843968213382,3.77576690662214
Spri1,Spri1_flower,OG0002299,Solpri1_07g028700,Solpri1_11g024930,30.8761981578896,2.80405824348185
Slyc4,Slyc4_flower,OG0002300,Solyc02g078990,Solyc07g066580,84.880970960318,1.54412104004842
Slyc4,Slyc4_flower,OG0002300,Solyc02g078990,Solyc07g066580,82.2117454310549,1.7650924015265
Spri1,Spri1_flower,OG0002300,Solpri1_05g014310,Solpri1_07g031090,37.3439978070879,1.13507045812586
Spri1,Spri1_flower,OG0002300,Solpri1_05g014310,Solpri1_07g031090,41.5313047032391,0.825322950955463
Spri1,Spri1_flower,OG0002300,Solpri1_05g014310,Solpri1_07g031090,31.9049068788332,1.12385567062994
Spri1,Spri1_flower,OG0002300,Solpri1_05g014310,Solpri1_07g031090,36.5418940277265,0.958422479436532
Slyc4,Slyc4_flower,OG0002301,Solyc07g056540,Solyc10g007600,1794.57505795586,0.293944011267338
Slyc4,Slyc4_flower,OG0002301,Solyc07g056540,Solyc10g007600,1766.74240329523,0.311921690287019
Spri1,Spri1_flower,OG0002301,Solpri1_07g025960,Solpri1_11g023710,421.265791323462,1.06167338697592
Spri1,Spri1_flower,OG0002301,Solpri1_07g025960,Solpri1_11g023710,427.960782619332,2.1335938043413
Spri1,Spri1_flower,OG0002301,Solpri1_07g025960,Solpri1_11g023710,387.371716851042,1.75525002414993
Spri1,Spri1_flower,OG0002301,Solpri1_07g025960,Solpri1_11g023710,237.748359592334,1.53543464532762
Slyc4,Slyc4_flower,OG0002302,Solyc03g111630,Solyc03g111640,65.5897541933275,4.05520457193743
Slyc4,Slyc4_flower,OG0002302,Solyc03g111630,Solyc03g111640,72.8956885522292,4.20690863023975
Spri1,Spri1_flower,OG0002302,Solpri1_03g026860,Solpri1_03g026870,42.4551501404811,0.723549878371417
Spri1,Spri1_flower,OG0002302,Solpri1_03g026860,Solpri1_03g026870,41.9025565012934,0.820181120705823
Spri1,Spri1_flower,OG0002302,Solpri1_03g026860,Solpri1_03g026870,42.6715123118018,0.365364590771177
Spri1,Spri1_flower,OG0002302,Solpri1_03g026860,Solpri1_03g026870,34.1916061593956,1.26815464147642
Slyc4,Slyc4_flower,OG0002303,Solyc01g009610,Solyc03g025980,69.4430936413858,0.392202497218017
Slyc4,Slyc4_flower,OG0002303,Solyc01g009610,Solyc03g025980,67.4038128379226,0.537932608905724
Spri1,Spri1_flower,OG0002303,Solpri1_01g004870,Solpri1_03g019710,88.4709701549621,1.88671151945067
Spri1,Spri1_flower,OG0002303,Solpri1_01g004870,Solpri1_03g019710,90.2621345498178,1.56900562444651
Spri1,Spri1_flower,OG0002303,Solpri1_01g004870,Solpri1_03g019710,96.0202790078779,1.98197015028402
Spri1,Spri1_flower,OG0002303,Solpri1_01g004870,Solpri1_03g019710,60.1654591896522,1
Slyc4,Slyc4_flower,OG0002304,Solyc03g071750,Solyc11g007760,72.9225508425216,2.56976313339829
Slyc4,Slyc4_flower,OG0002304,Solyc03g071750,Solyc11g007760,72.7622957801383,2.45964549744344
Spri1,Spri1_flower,OG0002304,Solpri1_04g026140,Solpri1_05g009420,99.6390852447894,1.02998744597042
Spri1,Spri1_flower,OG0002304,Solpri1_04g026140,Solpri1_05g009420,91.6816785322681,0.30896403868113
Spri1,Spri1_flower,OG0002304,Solpri1_04g026140,Solpri1_05g009420,92.9064603944376,0.582653421836075
Spri1,Spri1_flower,OG0002304,Solpri1_04g026140,Solpri1_05g009420,90.4545720288361,0.366979973752753
Slyc4,Slyc4_flower,OG0002305,Solyc02g062810,Solyc03g093970,22.5535790298422,0.190332177936724
Slyc4,Slyc4_flower,OG0002305,Solyc02g062810,Solyc03g093970,21.218839238361,0.806329187893604
Spri1,Spri1_flower,OG0002305,Solpri1_02g007040,Solpri1_05g006580,21.9930001301076,0.527503160052279
Spri1,Spri1_flower,OG0002305,Solpri1_02g007040,Solpri1_05g006580,27.0140313831081,0.229895561267236
Spri1,Spri1_flower,OG0002305,Solpri1_02g007040,Solpri1_05g006580,21.761852999339,0.231980791963317
Spri1,Spri1_flower,OG0002305,Solpri1_02g007040,Solpri1_05g006580,24.3956994292922,0.0925139936749458
Slyc4,Slyc4_flower,OG0002306,Solyc04g009620,Solyc04g049350,211.683336420628,2.62177157425806
Slyc4,Slyc4_flower,OG0002306,Solyc04g009620,Solyc04g049350,206.593950211285,2.58150298772079
Spri1,Spri1_flower,OG0002306,Solpri1_04g000710,Solpri1_04g016950,73.629799127885,0.927255307498635
Spri1,Spri1_flower,OG0002306,Solpri1_04g000710,Solpri1_04g016950,86.5779348699221,1.22418556408557
Spri1,Spri1_flower,OG0002306,Solpri1_04g000710,Solpri1_04g016950,80.4204009697313,1.48201883005
Spri1,Spri1_flower,OG0002306,Solpri1_04g000710,Solpri1_04g016950,76.8559746911148,0.830313430292596
Slyc4,Slyc4_flower,OG0002307,Solyc04g007150,Solyc05g009470,29.9056685221251,2.34588442831576
Slyc4,Slyc4_flower,OG0002307,Solyc04g007150,Solyc05g009470,31.2508798693839,2.28078940009388
Spri1,Spri1_flower,OG0002307,Solpri1_04g008300,Solpri1_05g001560,27.7219094895788,4.22908935984786
Spri1,Spri1_flower,OG0002307,Solpri1_04g008300,Solpri1_05g001560,38.1456522072925,4.37311154141218
Spri1,Spri1_flower,OG0002307,Solpri1_04g008300,Solpri1_05g001560,14.4019192709901,6.14454688921484
Spri1,Spri1_flower,OG0002307,Solpri1_04g008300,Solpri1_05g001560,34.2409356250776,5.01791345068383
Slyc4,Slyc4_flower,OG0002308,Solyc04g005140,Solyc05g010340,19.4287065475823,2.92135217563634
Slyc4,Slyc4_flower,OG0002308,Solyc04g005140,Solyc05g010340,25.2799750500571,2.87649793985208
Spri1,Spri1_flower,OG0002308,Solpri1_04g009230,Solpri1_05g002610,25.8227119106781,0.707636928900624
Spri1,Spri1_flower,OG0002308,Solpri1_04g009230,Solpri1_05g002610,27.8950039689438,1.01458495615641
Spri1,Spri1_flower,OG0002308,Solpri1_04g009230,Solpri1_05g002610,19.4867792201931,0.387737303335714
Spri1,Spri1_flower,OG0002308,Solpri1_04g009230,Solpri1_05g002610,21.7605552051785,0.305481410396128
Slyc4,Slyc4_flower,OG0002309,Solyc04g007520,Solyc05g008580,44.5585995701321,0.965699097594913
Slyc4,Slyc4_flower,OG0002309,Solyc04g007520,Solyc05g008580,46.3333241061741,0.896571370298729
Spri1,Spri1_flower,OG0002309,Solpri1_04g007460,Solpri1_05g000660,66.626245967449,3.39221670493097
Spri1,Spri1_flower,OG0002309,Solpri1_04g007460,Solpri1_05g000660,70.0990367538886,3.35150246646251
Spri1,Spri1_flower,OG0002309,Solpri1_04g007460,Solpri1_05g000660,63.7215517028822,3.64814733639438
Spri1,Spri1_flower,OG0002309,Solpri1_04g007460,Solpri1_05g000660,58.0805188544484,3.07476855655711
Slyc4,Slyc4_flower,OG0002310,Solyc01g007900,Solyc04g008540,65.4514847543848,1.47717689994022
Slyc4,Slyc4_flower,OG0002310,Solyc01g007900,Solyc04g008540,63.0438119575854,1.3416929446451
Spri1,Spri1_flower,OG0002310,Solpri1_01g002730,Solpri1_04g005860,100.676505667952,1.20188961681783
Spri1,Spri1_flower,OG0002310,Solpri1_01g002730,Solpri1_04g005860,91.4821642996788,1.46259427641923
Spri1,Spri1_flower,OG0002310,Solpri1_01g002730,Solpri1_04g005860,102.090329118658,1.2608839262537
Spri1,Spri1_flower,OG0002310,Solpri1_01g002730,Solpri1_04g005860,85.2221514512797,0.84669651176098
Slyc4,Slyc4_flower,OG0002312,Solyc04g012040,Solyc04g051370,73.7829189252439,3.60759374376418
Slyc4,Slyc4_flower,OG0002312,Solyc04g012040,Solyc04g051370,81.6215670576488,3.63966436085091
Spri1,Spri1_flower,OG0002312,Solpri1_04g002210,Solpri1_04g022410,105.846618749209,3.4650273899889
Spri1,Spri1_flower,OG0002312,Solpri1_04g002210,Solpri1_04g022410,118.736933096016,2.35509803284683
Spri1,Spri1_flower,OG0002312,Solpri1_04g002210,Solpri1_04g022410,104.862459053791,2.87671660869786
Spri1,Spri1_flower,OG0002312,Solpri1_04g002210,Solpri1_04g022410,103.29072811427,2.50401845017044
Slyc4,Slyc4_flower,OG0002313,Solyc04g012060,Solyc04g051350,19.7641682526911,0.591480585831677
Slyc4,Slyc4_flower,OG0002313,Solyc04g012060,Solyc04g051350,19.7249397445309,0.980599126943123
Spri1,Spri1_flower,OG0002313,Solpri1_04g002230,Solpri1_04g022450,13.6398720809219,1.28683781367848
Spri1,Spri1_flower,OG0002313,Solpri1_04g002230,Solpri1_04g022450,21.0216117738796,0.476076290177632
Spri1,Spri1_flower,OG0002313,Solpri1_04g002230,Solpri1_04g022450,4.61855451998356,1.11306003944534
Spri1,Spri1_flower,OG0002313,Solpri1_04g002230,Solpri1_04g022450,13.8087230450022,0.518179635401221
Slyc4,Slyc4_flower,OG0002314,Solyc04g012180,Solyc11g010100,51.7288246028047,0.628648660494381
Slyc4,Slyc4_flower,OG0002314,Solyc04g012180,Solyc11g010100,57.0874873956155,0.640436826098463
Spri1,Spri1_flower,OG0002314,Solpri1_04g002330,Solpri1_04g027440,31.2284344898917,1.9157276826811
Spri1,Spri1_flower,OG0002314,Solpri1_04g002330,Solpri1_04g027440,43.5751420472075,0.664386402594593
Spri1,Spri1_flower,OG0002314,Solpri1_04g002330,Solpri1_04g027440,49.7127263729834,0.71575507872106
Spri1,Spri1_flower,OG0002314,Solpri1_04g002330,Solpri1_04g027440,50.87878584737,0.797463315156889
Slyc4,Slyc4_flower,OG0002315,Solyc04g014460,Solyc11g011130,287.005192639737,0.3709659500818
Slyc4,Slyc4_flower,OG0002315,Solyc04g014460,Solyc11g011130,296.522260093513,0.422605555058343
Spri1,Spri1_flower,OG0002315,Solpri1_04g002520,Solpri1_04g028550,170.978280968164,0.430358431084054
Spri1,Spri1_flower,OG0002315,Solpri1_04g002520,Solpri1_04g028550,159.48049352725,0.100662227381553
Spri1,Spri1_flower,OG0002315,Solpri1_04g002520,Solpri1_04g028550,162.059183816434,0.0124107570875313
Spri1,Spri1_flower,OG0002315,Solpri1_04g002520,Solpri1_04g028550,151.78569659483,0.0325819498978604
Slyc4,Slyc4_flower,OG0002316,Solyc04g014690,Solyc11g012050,6.10300076817539,1.45131130246683
Slyc4,Slyc4_flower,OG0002316,Solyc04g014690,Solyc11g012050,6.29280932771075,1.01202625694131
Spri1,Spri1_flower,OG0002316,Solpri1_04g002820,Solpri1_04g029660,2.24041192495369,0.584737659289873
Spri1,Spri1_flower,OG0002316,Solpri1_04g002820,Solpri1_04g029660,2.95531965892848,0.0176970665659968
Spri1,Spri1_flower,OG0002316,Solpri1_04g002820,Solpri1_04g029660,2.08571002611165,0.285177377430969
Spri1,Spri1_flower,OG0002316,Solpri1_04g002820,Solpri1_04g029660,2.6255694365394,1.53073955813006
Slyc4,Slyc4_flower,OG0002317,Solyc04g014710,Solyc11g012090,51.4853561514882,2.06152661795785
Slyc4,Slyc4_flower,OG0002317,Solyc04g014710,Solyc11g012090,57.0903944278906,1.89823481293523
Spri1,Spri1_flower,OG0002317,Solpri1_04g002850,Solpri1_04g029700,41.6677840999902,0.795013702191671
Spri1,Spri1_flower,OG0002317,Solpri1_04g002850,Solpri1_04g029700,61.6029837919578,0.869965288526102
Spri1,Spri1_flower,OG0002317,Solpri1_04g002850,Solpri1_04g029700,46.7844070122276,1.01373800211245
Spri1,Spri1_flower,OG0002317,Solpri1_04g002850,Solpri1_04g029700,48.4766714936135,1.2463102033313
Slyc4,Slyc4_flower,OG0002318,Solyc04g014810,Solyc11g012440,102.894323933775,0.222803287184933
Slyc4,Slyc4_flower,OG0002318,Solyc04g014810,Solyc11g012440,99.2614269309986,0.359594335600865
Spri1,Spri1_flower,OG0002318,Solpri1_04g003000,Solpri1_04g030000,53.3405858934263,2.3264203229228
Spri1,Spri1_flower,OG0002318,Solpri1_04g003000,Solpri1_04g030000,43.4870761385747,0.304905992562011
Spri1,Spri1_flower,OG0002318,Solpri1_04g003000,Solpri1_04g030000,71.5772293900366,2.42148384057747
Spri1,Spri1_flower,OG0002318,Solpri1_04g003000,Solpri1_04g030000,45.5100031049932,0.367100754169358
Slyc4,Slyc4_flower,OG0002319,Solyc04g016440,Solyc10g079260,41.2533485557995,3.15672550368746
Slyc4,Slyc4_flower,OG0002319,Solyc04g016440,Solyc10g079260,38.2790884681361,3.35174148609259
Spri1,Spri1_flower,OG0002319,Solpri1_04g004360,Solpri1_10g029190,40.2298911335449,2.19838679428192
Spri1,Spri1_flower,OG0002319,Solpri1_04g004360,Solpri1_10g029190,53.1221714046157,3.05469528399936
Spri1,Spri1_flower,OG0002319,Solpri1_04g004360,Solpri1_10g029190,49.2794296925804,1.88981708224958
Spri1,Spri1_flower,OG0002319,Solpri1_04g004360,Solpri1_10g029190,54.141711522836,1.82876790023717
Slyc4,Slyc4_flower,OG0002320,Solyc04g017710,Solyc10g079190,74.0232841176108,0.890737763100538
Slyc4,Slyc4_flower,OG0002320,Solyc04g017710,Solyc10g079190,75.8926484135964,0.836082541234547
Spri1,Spri1_flower,OG0002320,Solpri1_04g004560,Solpri1_10g029130,72.3744265690741,0.813176160786322
Spri1,Spri1_flower,OG0002320,Solpri1_04g004560,Solpri1_10g029130,68.8123817814444,0.660883201335375
Spri1,Spri1_flower,OG0002320,Solpri1_04g004560,Solpri1_10g029130,67.5233239836146,0.760138193866221
Spri1,Spri1_flower,OG0002320,Solpri1_04g004560,Solpri1_10g029130,51.4904394925396,0.906890595608518
Slyc4,Slyc4_flower,OG0002321,Solyc01g111760,Solyc10g055670,220.260127311611,2.05416034654659
Slyc4,Slyc4_flower,OG0002321,Solyc01g111760,Solyc10g055670,219.57793041503,2.20903099118401
Spri1,Spri1_flower,OG0002321,Solpri1_01g044110,Solpri1_10g019370,172.011667342492,1.71215050829467
Spri1,Spri1_flower,OG0002321,Solpri1_01g044110,Solpri1_10g019370,239.81932958565,1.78222145485581
Spri1,Spri1_flower,OG0002321,Solpri1_01g044110,Solpri1_10g019370,220.88904854681,1.97450597803017
Spri1,Spri1_flower,OG0002321,Solpri1_01g044110,Solpri1_10g019370,221.079083162118,2.09574381555894
Slyc4,Slyc4_flower,OG0002322,Solyc01g111250,Solyc01g111260,35.4506154131189,3.33981979728314
Slyc4,Slyc4_flower,OG0002322,Solyc01g111250,Solyc01g111260,35.1946731285725,3.56898400210013
Spri1,Spri1_flower,OG0002322,Solpri1_01g043600,Solpri1_01g043610,94.1418408284308,3.62357519225654
Spri1,Spri1_flower,OG0002322,Solpri1_01g043600,Solpri1_01g043610,84.2396673419131,3.11225683195428
Spri1,Spri1_flower,OG0002322,Solpri1_01g043600,Solpri1_01g043610,110.831156213812,4.54514039588455
Spri1,Spri1_flower,OG0002322,Solpri1_01g043600,Solpri1_01g043610,75.091348035804,4.66986884453047
Slyc4,Slyc4_flower,OG0002323,Solyc01g111120,Solyc10g054870,195.405389350606,2.68762362585235
Slyc4,Slyc4_flower,OG0002323,Solyc01g111120,Solyc10g054870,186.545489899444,2.65910039668851
Spri1,Spri1_flower,OG0002323,Solpri1_01g043460,Solpri1_10g018950,82.2010814396608,1.9035672243401
Spri1,Spri1_flower,OG0002323,Solpri1_01g043460,Solpri1_10g018950,108.829914393515,2.39496331801806
Spri1,Spri1_flower,OG0002323,Solpri1_01g043460,Solpri1_10g018950,80.0019778600205,2.09372695687394
Spri1,Spri1_flower,OG0002323,Solpri1_01g043460,Solpri1_10g018950,117.580499167898,2.29949590067124
Slyc4,Slyc4_flower,OG0002325,Solyc01g109940,Solyc10g054040,123.230969892666,7.34160253557325
Slyc4,Slyc4_flower,OG0002325,Solyc01g109940,Solyc10g054040,120.426781918371,6.14490622563157
Spri1,Spri1_flower,OG0002325,Solpri1_01g042430,Solpri1_10g017120,90.5308629672987,5.27907883970581
Spri1,Spri1_flower,OG0002325,Solpri1_01g042430,Solpri1_10g017120,112.228392852835,5.38155330507671
Spri1,Spri1_flower,OG0002325,Solpri1_01g042430,Solpri1_10g017120,100.247255563508,5.40327539319007
Spri1,Spri1_flower,OG0002325,Solpri1_01g042430,Solpri1_10g017120,106.918219416171,5.13699532785262
Slyc4,Slyc4_flower,OG0002326,Solyc05g013370,Solyc06g071300,4.52050375842016,4.41572564383798
Slyc4,Slyc4_flower,OG0002326,Solyc05g013370,Solyc06g071300,3.19546030575058,3.83076314311683
Spri1,Spri1_flower,OG0002326,Solpri1_01g030690,Solpri1_01g036540,10.1288974131196,2.25801633106716
Slyc4,Slyc4_flower,OG0002327,Solyc01g102580,Solyc05g005080,153.351595884274,0.536447846209608
Slyc4,Slyc4_flower,OG0002327,Solyc01g102580,Solyc05g005080,153.228642665894,0.56287216416316
Spri1,Spri1_flower,OG0002327,Solpri1_01g035320,Solpri1_03g012480,80.9882636139818,2.31209207905846
Spri1,Spri1_flower,OG0002327,Solpri1_01g035320,Solpri1_03g012480,175.695599358487,2.12868734771413
Spri1,Spri1_flower,OG0002327,Solpri1_01g035320,Solpri1_03g012480,199.435589005401,2.60682194374095
Spri1,Spri1_flower,OG0002327,Solpri1_01g035320,Solpri1_03g012480,192.517112984157,1.71304173375752
Slyc4,Slyc4_flower,OG0002328,Solyc01g095570,Solyc10g011670,100.24062771967,0.113468595838205
Slyc4,Slyc4_flower,OG0002328,Solyc01g095570,Solyc10g011670,108.238650114673,0.0833471882571497
Spri1,Spri1_flower,OG0002328,Solpri1_01g029250,Solpri1_11g026460,77.6102977690295,1.4571911243027
Spri1,Spri1_flower,OG0002328,Solpri1_01g029250,Solpri1_11g026460,117.225931677289,0.798601212440521
Spri1,Spri1_flower,OG0002328,Solpri1_01g029250,Solpri1_11g026460,92.9882923421221,1.0306482392874
Spri1,Spri1_flower,OG0002328,Solpri1_01g029250,Solpri1_11g026460,113.806643635184,0.576969411512566
Slyc4,Slyc4_flower,OG0002330,Solyc01g005550,Solyc01g081570,130.221852258214,0.941897769977894
Slyc4,Slyc4_flower,OG0002330,Solyc01g005550,Solyc01g081570,131.315295860679,0.852759968318823
Spri1,Spri1_flower,OG0002330,Solpri1_01g000090,Solpri1_01g023810,46.8475051527783,0.0576988655061419
Spri1,Spri1_flower,OG0002330,Solpri1_01g000090,Solpri1_01g023810,74.6165200595558,0.747096851473027
Spri1,Spri1_flower,OG0002330,Solpri1_01g000090,Solpri1_01g023810,46.6354048391022,1.47259818222266
Spri1,Spri1_flower,OG0002330,Solpri1_01g000090,Solpri1_01g023810,81.2892277565281,0.494560109109301
Slyc4,Slyc4_flower,OG0002331,Solyc01g005920,Solyc01g034080,2.42925386511665,1.30299392991663
Slyc4,Slyc4_flower,OG0002331,Solyc01g005920,Solyc01g034080,2.56792919041304,1.98106583502927
Spri1,Spri1_flower,OG0002331,Solpri1_01g000370,Solpri1_01g009590,8.79185172410544,1.52474863191693
Spri1,Spri1_flower,OG0002331,Solpri1_01g000370,Solpri1_01g009590,8.07362223692939,1.6684637540364
Spri1,Spri1_flower,OG0002331,Solpri1_01g000370,Solpri1_01g009590,6.60276015053213,1.75840587934919
Spri1,Spri1_flower,OG0002331,Solpri1_01g000370,Solpri1_01g009590,7.45198291917701,3.14008478168161
Slyc4,Slyc4_flower,OG0002334,Solyc09g009440,Solyc11g006920,82.0589968969524,1.96461866591583
Slyc4,Slyc4_flower,OG0002334,Solyc09g009440,Solyc11g006920,89.2950677349658,2.05120635091191
Spri1,Spri1_flower,OG0002334,Solpri1_04g025210,Solpri1_09g000960,73.307035482238,2.78021879212009
Spri1,Spri1_flower,OG0002334,Solpri1_04g025210,Solpri1_09g000960,62.0875183186841,2.10439349276779
Spri1,Spri1_flower,OG0002334,Solpri1_04g025210,Solpri1_09g000960,69.9398664300756,3.057752767649
Spri1,Spri1_flower,OG0002334,Solpri1_04g025210,Solpri1_09g000960,63.9747511763545,3.08475675013339
Slyc4,Slyc4_flower,OG0002336,Solyc08g062910,Solyc08g062920,77.9743795821283,0.404407036749848
Slyc4,Slyc4_flower,OG0002336,Solyc08g062910,Solyc08g062920,82.290691072146,0.406702709597702
Spri1,Spri1_flower,OG0002336,Solpri1_08g012560,Solpri1_08g012580,247.446364488341,1.04515521447426
Spri1,Spri1_flower,OG0002336,Solpri1_08g012560,Solpri1_08g012580,288.009402583127,0.849266909146786
Spri1,Spri1_flower,OG0002336,Solpri1_08g012560,Solpri1_08g012580,191.457228605398,0.453066490782071
Spri1,Spri1_flower,OG0002336,Solpri1_08g012560,Solpri1_08g012580,248.18027503289,0.731504077374843
Slyc4,Slyc4_flower,OG0002337,Solyc01g005560,Solyc11g011930,315.060630704625,2.23014351502914
Slyc4,Slyc4_flower,OG0002337,Solyc01g005560,Solyc11g011930,311.257282192389,2.13919493033108
Spri1,Spri1_flower,OG0002337,Solpri1_01g000080,Solpri1_04g029510,239.292142201319,3.44277844118433
Spri1,Spri1_flower,OG0002337,Solpri1_01g000080,Solpri1_04g029510,279.573485275185,2.93088875680167
Spri1,Spri1_flower,OG0002337,Solpri1_01g000080,Solpri1_04g029510,247.222290148359,3.17803083158085
Spri1,Spri1_flower,OG0002337,Solpri1_01g000080,Solpri1_04g029510,253.753426372221,2.87240175962855
