species,dataset,OG,Gene1,Gene2,exp_sum,exp_log2FC
Spri1,Spri1_root,OG0002337,Solpri1_01g000080,Solpri1_04g029510,436.682018027598,3.63332417556369
Spri1,Spri1_root,OG0002337,Solpri1_01g000080,Solpri1_04g029510,493.517697586166,3.78904610027935
Spri1,Spri1_root,OG0002337,Solpri1_01g000080,Solpri1_04g029510,456.517170396212,3.89935673870863
Spri1,Spri1_root,OG0002337,Solpri1_01g000080,Solpri1_04g029510,452.370347322389,3.91080056059206
Slyc4,Slyc4_root,OG0002338,Solyc01g006120,Solyc12g100310,183.174766432493,0.50320577300727
Slyc4,Slyc4_root,OG0002338,Solyc01g006120,Solyc12g100310,175.095298336666,0.525577123305773
Spri1,Spri1_root,OG0002338,Solpri1_01g000510,Solpri1_12g029930,100.575139472331,1.85061328236506
Spri1,Spri1_root,OG0002338,Solpri1_01g000510,Solpri1_12g029930,106.917449668182,1.70808152893348
Spri1,Spri1_root,OG0002338,Solpri1_01g000510,Solpri1_12g029930,107.175803885996,1.79825617505726
Spri1,Spri1_root,OG0002338,Solpri1_01g000510,Solpri1_12g029930,104.277255313337,1.88343506754882
Slyc4,Slyc4_root,OG0002341,Solyc12g088390,Solyc12g088400,95.3798241732519,1.33415130689299
Slyc4,Slyc4_root,OG0002341,Solyc12g088390,Solyc12g088400,90.7423922676277,0.898235077938228
Spri1,Spri1_root,OG0002341,Solpri1_12g026350,Solpri1_12g026360,161.083472026152,1.74769731766447
Spri1,Spri1_root,OG0002341,Solpri1_12g026350,Solpri1_12g026360,126.662534751027,1.37640118446552
Spri1,Spri1_root,OG0002341,Solpri1_12g026350,Solpri1_12g026360,82.4684398117657,2.22903149050651
Spri1,Spri1_root,OG0002341,Solpri1_12g026350,Solpri1_12g026360,83.4193863454114,1.480579824414
Slyc4,Slyc4_root,OG0002344,Solyc09g014380,Solyc10g076790,113.476975209233,2.21321759120261
Slyc4,Slyc4_root,OG0002344,Solyc09g014380,Solyc10g076790,106.614576942949,2.22194207951232
Spri1,Spri1_root,OG0002344,Solpri1_09g008520,Solpri1_10g021650,84.9185201527167,1.86910347404085
Spri1,Spri1_root,OG0002344,Solpri1_09g008520,Solpri1_10g021650,61.3836595981644,1.8229973161209
Spri1,Spri1_root,OG0002344,Solpri1_09g008520,Solpri1_10g021650,77.6039887760548,2.14752995927572
Spri1,Spri1_root,OG0002344,Solpri1_09g008520,Solpri1_10g021650,60.2485990553458,1.69341458886249
Slyc4,Slyc4_root,OG0002345,Solyc09g014300,Solyc10g085100,49.0918185083199,1.00491112528432
Slyc4,Slyc4_root,OG0002345,Solyc09g014300,Solyc10g085100,46.1087984676618,0.928610642354553
Spri1,Spri1_root,OG0002345,Solpri1_09g008610,Solpri1_10g024340,34.3240570937474,1.28599059927807
Spri1,Spri1_root,OG0002345,Solpri1_09g008610,Solpri1_10g024340,34.2626237434834,0.485530270732842
Spri1,Spri1_root,OG0002345,Solpri1_09g008610,Solpri1_10g024340,29.7252553841013,1.06398703679966
Spri1,Spri1_root,OG0002345,Solpri1_09g008610,Solpri1_10g024340,31.4692356003594,1.08571924567866
Slyc4,Slyc4_root,OG0002347,Solyc09g008310,Solyc10g083960,11.7862307020878,0.301649960726526
Slyc4,Slyc4_root,OG0002347,Solyc09g008310,Solyc10g083960,10.3063703943711,0.352436123942602
Spri1,Spri1_root,OG0002347,Solpri1_09g002050,Solpri1_10g025620,27.1023562900235,4.57270364623724
Spri1,Spri1_root,OG0002347,Solpri1_09g002050,Solpri1_10g025620,27.7913406287898,4.07020330570806
Spri1,Spri1_root,OG0002347,Solpri1_09g002050,Solpri1_10g025620,29.2973951668984,3.82886397097358
Spri1,Spri1_root,OG0002347,Solpri1_09g002050,Solpri1_10g025620,35.0375033076118,5.10539273417036
Slyc4,Slyc4_root,OG0002348,Solyc09g009210,Solyc10g083520,274.25549650443,0.660152158389889
Slyc4,Slyc4_root,OG0002348,Solyc09g009210,Solyc10g083520,248.084017960228,0.731891860942338
Spri1,Spri1_root,OG0002348,Solpri1_09g001140,Solpri1_10g026190,206.493460786724,0.183012398517334
Spri1,Spri1_root,OG0002348,Solpri1_09g001140,Solpri1_10g026190,211.590952324115,0.26363557128457
Spri1,Spri1_root,OG0002348,Solpri1_09g001140,Solpri1_10g026190,200.652358755071,0.258027305771167
Spri1,Spri1_root,OG0002348,Solpri1_09g001140,Solpri1_10g026190,164.047143860448,0.596944701885849
Slyc4,Slyc4_root,OG0002352,Solyc10g085140,Solyc10g085150,11.4650260927671,3.21309847171572
Slyc4,Slyc4_root,OG0002352,Solyc10g085140,Solyc10g085150,10.5773287024937,3.34890320805607
Spri1,Spri1_root,OG0002352,Solpri1_10g024300,Solpri1_10g024310,6.33107407882238,1.56396584548696
Spri1,Spri1_root,OG0002352,Solpri1_10g024300,Solpri1_10g024310,5.70457928873598,2.76308848750056
Spri1,Spri1_root,OG0002352,Solpri1_10g024300,Solpri1_10g024310,5.75870996461959,2.77185869712829
Slyc4,Slyc4_root,OG0002354,Solyc10g079600,Solyc10g079700,55.3970013814043,0.411844866472979
Slyc4,Slyc4_root,OG0002354,Solyc10g079600,Solyc10g079700,36.6957194408701,0.303929527306092
Spri1,Spri1_root,OG0002354,Solpri1_10g029080,Solpri1_10g029560,93.0919863369649,2.07791840308307
Spri1,Spri1_root,OG0002354,Solpri1_10g029080,Solpri1_10g029560,77.3332867662175,1.71106835058303
Spri1,Spri1_root,OG0002354,Solpri1_10g029080,Solpri1_10g029560,74.6838968176899,2.51574100271397
Spri1,Spri1_root,OG0002354,Solpri1_10g029080,Solpri1_10g029560,66.7304516158621,1.80071134160266
Slyc4,Slyc4_root,OG0002355,Solyc01g006450,Solyc10g078740,55.0488555145504,2.40807933273883
Slyc4,Slyc4_root,OG0002355,Solyc01g006450,Solyc10g078740,53.5836523324611,2.27839712701719
Spri1,Spri1_root,OG0002355,Solpri1_01g000860,Solpri1_10g029920,45.8964191012322,2.117832581236
Spri1,Spri1_root,OG0002355,Solpri1_01g000860,Solpri1_10g029920,43.1805120314121,1.8216498991852
Spri1,Spri1_root,OG0002355,Solpri1_01g000860,Solpri1_10g029920,42.5218809283245,2.29946684023709
Spri1,Spri1_root,OG0002355,Solpri1_01g000860,Solpri1_10g029920,40.2401072715205,2.30065480234235
Slyc4,Slyc4_root,OG0002356,Solyc01g009060,Solyc11g072070,68.5179027596914,0.382731204076258
Slyc4,Slyc4_root,OG0002356,Solyc01g009060,Solyc11g072070,65.4819562752239,0.659238392191468
Spri1,Spri1_root,OG0002356,Solpri1_01g004090,Solpri1_10g004400,61.8305806097316,0.0662301612218763
Spri1,Spri1_root,OG0002356,Solpri1_01g004090,Solpri1_10g004400,56.6670211730651,0.289169904933447
Spri1,Spri1_root,OG0002356,Solpri1_01g004090,Solpri1_10g004400,65.0294011527898,0.00150725596947339
Spri1,Spri1_root,OG0002356,Solpri1_01g004090,Solpri1_10g004400,70.6295583605357,0.0170840850317153
Slyc4,Slyc4_root,OG0002358,Solyc01g008440,Solyc11g065660,22.9382522117187,1.06605907439267
Slyc4,Slyc4_root,OG0002358,Solyc01g008440,Solyc11g065660,23.0725678629641,1.03060353661065
Spri1,Spri1_root,OG0002358,Solpri1_01g003290,Solpri1_10g007410,20.6952714325073,0.0806613023421241
Spri1,Spri1_root,OG0002358,Solpri1_01g003290,Solpri1_10g007410,23.0832603201247,0.227084818263659
Spri1,Spri1_root,OG0002358,Solpri1_01g003290,Solpri1_10g007410,23.757168322517,0.490103560591579
Spri1,Spri1_root,OG0002358,Solpri1_01g003290,Solpri1_10g007410,20.8071444900316,0.463021459117355
Slyc4,Slyc4_root,OG0002359,Solyc01g008730,Solyc11g064950,63.9992361383447,0.42458827962768
Slyc4,Slyc4_root,OG0002359,Solyc01g008730,Solyc11g064950,64.7353259801056,0.65410301091164
Spri1,Spri1_root,OG0002359,Solpri1_01g003750,Solpri1_10g008710,65.9140378872223,2.67583391583932
Spri1,Spri1_root,OG0002359,Solpri1_01g003750,Solpri1_10g008710,68.140549630814,2.34908032893816
Spri1,Spri1_root,OG0002359,Solpri1_01g003750,Solpri1_10g008710,69.6478556277209,3.31710037995341
Spri1,Spri1_root,OG0002359,Solpri1_01g003750,Solpri1_10g008710,64.3843854208863,2.76411782821701
Slyc4,Slyc4_root,OG0002360,Solyc01g008770,Solyc11g064880,52.044121476453,1.43360592683485
Slyc4,Slyc4_root,OG0002360,Solyc01g008770,Solyc11g064880,47.8488490961519,1.40920659158521
Spri1,Spri1_root,OG0002360,Solpri1_01g003770,Solpri1_10g008780,42.7635953801456,1.43585198355094
Spri1,Spri1_root,OG0002360,Solpri1_01g003770,Solpri1_10g008780,38.4970548359651,1.18504234142269
Spri1,Spri1_root,OG0002360,Solpri1_01g003770,Solpri1_10g008780,44.2398434144818,1.1937595585238
Spri1,Spri1_root,OG0002360,Solpri1_01g003770,Solpri1_10g008780,43.5463458411355,1.34756489460283
Slyc4,Slyc4_root,OG0002362,Solyc01g010520,Solyc05g007270,6.76288454255999,1.14741899261502
Slyc4,Slyc4_root,OG0002362,Solyc01g010520,Solyc05g007270,8.14258438240606,0.433173474948894
Spri1,Spri1_root,OG0002362,Solpri1_01g006390,Solpri1_05g005370,5.68407775262572,0.34483986243889
Spri1,Spri1_root,OG0002362,Solpri1_01g006390,Solpri1_05g005370,7.11028260866315,0.685876780273955
Spri1,Spri1_root,OG0002362,Solpri1_01g006390,Solpri1_05g005370,5.06076314380213,2.60787426827268
Spri1,Spri1_root,OG0002362,Solpri1_01g006390,Solpri1_05g005370,5.65038668413847,0.729180564494815
Slyc4,Slyc4_root,OG0002363,Solyc01g011100,Solyc05g006640,67.4176313655371,0.850841502334721
Slyc4,Slyc4_root,OG0002363,Solyc01g011100,Solyc05g006640,65.5157380054435,0.674769567037719
Spri1,Spri1_root,OG0002363,Solpri1_01g007040,Solpri1_05g006400,39.4491887901184,0.291117327174429
Spri1,Spri1_root,OG0002363,Solpri1_01g007040,Solpri1_05g006400,41.7436245101441,0.0635045415386333
Spri1,Spri1_root,OG0002363,Solpri1_01g007040,Solpri1_05g006400,39.3826389019623,0.00188639612173943
Spri1,Spri1_root,OG0002363,Solpri1_01g007040,Solpri1_05g006400,41.8778261769134,0.0257631880445687
Slyc4,Slyc4_root,OG0002386,Solyc06g066310,Solyc08g076140,38.3924672902835,0.274149307669752
Slyc4,Slyc4_root,OG0002386,Solyc06g066310,Solyc08g076140,39.3961180538848,0.257058608691786
Spri1,Spri1_root,OG0002386,Solpri1_06g021270,Solpri1_08g020520,66.8058844410392,0.544594940997204
Spri1,Spri1_root,OG0002386,Solpri1_06g021270,Solpri1_08g020520,61.926826866786,0.0231575780612673
Spri1,Spri1_root,OG0002386,Solpri1_06g021270,Solpri1_08g020520,73.8101340702431,0.649998570782832
Spri1,Spri1_root,OG0002386,Solpri1_06g021270,Solpri1_08g020520,70.2350870990193,0.708073864215952
Slyc4,Slyc4_root,OG0002388,Solyc08g008420,Solyc08g082755,196.966046213938,0.441844546802774
Slyc4,Slyc4_root,OG0002388,Solyc08g008420,Solyc08g082755,193.571159445803,0.2520336773983
Spri1,Spri1_root,OG0002388,Solpri1_08g001760,Solpri1_08g027940,125.222562098081,2.42180451534741
Spri1,Spri1_root,OG0002388,Solpri1_08g001760,Solpri1_08g027940,119.076680791012,1.97727571935916
Spri1,Spri1_root,OG0002388,Solpri1_08g001760,Solpri1_08g027940,130.530665052918,2.83767981664799
Spri1,Spri1_root,OG0002388,Solpri1_08g001760,Solpri1_08g027940,115.028992778195,2.46208442525137
Slyc4,Slyc4_root,OG0002389,Solyc08g082180,Solyc12g055990,90.6800891365784,0.166059863382377
Slyc4,Slyc4_root,OG0002389,Solyc08g082180,Solyc12g055990,93.8874575539211,0.00987319694447888
Spri1,Spri1_root,OG0002389,Solpri1_08g027320,Solpri1_12g022090,121.216835513504,1.32239600476073
Spri1,Spri1_root,OG0002389,Solpri1_08g027320,Solpri1_12g022090,78.8410187844833,1.30001852060638
Spri1,Spri1_root,OG0002389,Solpri1_08g027320,Solpri1_12g022090,89.2937463561427,1.22054847010957
Spri1,Spri1_root,OG0002389,Solpri1_08g027320,Solpri1_12g022090,105.542319154981,0.963181496473397
Slyc4,Slyc4_root,OG0002390,Solyc02g077470,Solyc10g008890,35.1172004784249,2.41806091150242
Slyc4,Slyc4_root,OG0002390,Solyc02g077470,Solyc10g008890,34.3128283457522,2.62499021545106
Spri1,Spri1_root,OG0002390,Solpri1_02g016880,Solpri1_11g022060,49.5910249612629,0.707384603616484
Spri1,Spri1_root,OG0002390,Solpri1_02g016880,Solpri1_11g022060,45.8049432638555,0.984612891033038
Spri1,Spri1_root,OG0002390,Solpri1_02g016880,Solpri1_11g022060,65.4187713750762,0.478307868974829
Spri1,Spri1_root,OG0002390,Solpri1_02g016880,Solpri1_11g022060,51.2645173559749,0.691177516192768
Slyc4,Slyc4_root,OG0002392,Solyc02g078840,Solyc10g009180,132.017865417509,1.61510430604609
Slyc4,Slyc4_root,OG0002392,Solyc02g078840,Solyc10g009180,129.539592978028,1.5513383028085
Spri1,Spri1_root,OG0002392,Solpri1_02g018260,Solpri1_11g021750,182.491023679478,0.169687176007441
Spri1,Spri1_root,OG0002392,Solpri1_02g018260,Solpri1_11g021750,195.515572317607,0.436738764499353
Spri1,Spri1_root,OG0002392,Solpri1_02g018260,Solpri1_11g021750,206.40229335213,0.146683878406321
Spri1,Spri1_root,OG0002392,Solpri1_02g018260,Solpri1_11g021750,197.553329373152,0.129515430096873
Slyc4,Slyc4_root,OG0002394,Solyc02g094000,Solyc03g005040,9.70283465640281,4.64385618977472
Spri1,Spri1_root,OG0002394,Solpri1_02g032920,Solpri1_03g000090,5.06144335739978,1.06630237036815
Spri1,Spri1_root,OG0002394,Solpri1_02g032920,Solpri1_03g000090,2.22069516988059,2.06630237036816
Spri1,Spri1_root,OG0002394,Solpri1_02g032920,Solpri1_03g000090,9.81905129300237,4.11069648972661
Slyc4,Slyc4_root,OG0002395,Solyc02g067980,Solyc02g093800,55.041472921959,0.349981762216378
Slyc4,Slyc4_root,OG0002395,Solyc02g067980,Solyc02g093800,58.8490898742745,0.0243031156381807
Spri1,Spri1_root,OG0002395,Solpri1_02g011090,Solpri1_02g032720,85.2718057122095,0.995287290797777
Spri1,Spri1_root,OG0002395,Solpri1_02g011090,Solpri1_02g032720,88.9393169580588,1.35281622134024
Spri1,Spri1_root,OG0002395,Solpri1_02g011090,Solpri1_02g032720,78.1688444783169,0.909085504418374
Spri1,Spri1_root,OG0002395,Solpri1_02g011090,Solpri1_02g032720,102.227346924545,1.46945659794735
Slyc4,Slyc4_root,OG0002396,Solyc02g090490,Solyc03g044710,19.0111618582803,7.34067287188791
Slyc4,Slyc4_root,OG0002396,Solyc02g090490,Solyc03g044710,20.4341812004547,6.45432965368347
Spri1,Spri1_root,OG0002396,Solpri1_02g028370,Solpri1_03g005680,22.0998567233879,6.46479321035721
Spri1,Spri1_root,OG0002396,Solpri1_02g028370,Solpri1_03g005680,52.8002395532925,7.01914034384028
Spri1,Spri1_root,OG0002396,Solpri1_02g028370,Solpri1_03g005680,19.1544962114938,4.63742039472264
Spri1,Spri1_root,OG0002396,Solpri1_02g028370,Solpri1_03g005680,58.2633116911377,8.77531654197231
Slyc4,Slyc4_root,OG0002397,Solyc02g092110,Solyc02g092120,8.19167788273635,2.20213358235264
Slyc4,Slyc4_root,OG0002397,Solyc02g092110,Solyc02g092120,10.1466731794842,1.13174425446125
Spri1,Spri1_root,OG0002397,Solpri1_02g026650,Solpri1_02g026660,24.015331324093,2.35614381022528
Spri1,Spri1_root,OG0002397,Solpri1_02g026650,Solpri1_02g026660,53.3373265461876,1.89426806048518
Spri1,Spri1_root,OG0002397,Solpri1_02g026650,Solpri1_02g026660,24.5553468126437,2.18057224564182
Spri1,Spri1_root,OG0002397,Solpri1_02g026650,Solpri1_02g026660,44.4277136652889,2.40513250366098
Slyc4,Slyc4_root,OG0002399,Solyc02g083390,Solyc03g033320,75.6672943157429,1.95120589025214
Slyc4,Slyc4_root,OG0002399,Solyc02g083390,Solyc03g033320,73.7974356811156,1.74296708485283
Spri1,Spri1_root,OG0002399,Solpri1_02g022620,Solpri1_03g002760,145.482923661779,1.59865073765398
Spri1,Spri1_root,OG0002399,Solpri1_02g022620,Solpri1_03g002760,121.248424359802,1.46985460700715
Spri1,Spri1_root,OG0002399,Solpri1_02g022620,Solpri1_03g002760,121.393272979634,1.47405142794917
Spri1,Spri1_root,OG0002399,Solpri1_02g022620,Solpri1_03g002760,156.563816968747,1.73489334515527
Slyc4,Slyc4_root,OG0002400,Solyc02g036260,Solyc02g081030,99.8248836848273,3.96074066307461
Slyc4,Slyc4_root,OG0002400,Solyc02g036260,Solyc02g081030,92.9386103460634,4.30842894245906
Spri1,Spri1_root,OG0002400,Solpri1_02g003860,Solpri1_02g020210,73.9236741625001,4.15527279823158
Spri1,Spri1_root,OG0002400,Solpri1_02g003860,Solpri1_02g020210,70.4551995335914,5.69663162458798
Spri1,Spri1_root,OG0002400,Solpri1_02g003860,Solpri1_02g020210,91.3082245610902,4.66376523531977
Spri1,Spri1_root,OG0002400,Solpri1_02g003860,Solpri1_02g020210,60.3282881630709,5.48994181120731
Slyc4,Slyc4_root,OG0002401,Solyc02g071690,Solyc02g071700,109.956109804862,2.71519350114791
Slyc4,Slyc4_root,OG0002401,Solyc02g071690,Solyc02g071700,107.002018275687,2.7230973274596
Spri1,Spri1_root,OG0002401,Solpri1_02g015200,Solpri1_02g015220,53.8076988420472,7.09680818889477
Spri1,Spri1_root,OG0002401,Solpri1_02g015200,Solpri1_02g015220,48.550332090672,7.83029321432601
Spri1,Spri1_root,OG0002401,Solpri1_02g015200,Solpri1_02g015220,49.4423776801933,6.61253968779309
Spri1,Spri1_root,OG0002401,Solpri1_02g015200,Solpri1_02g015220,32.3056534835475,7.26092756865588
Slyc4,Slyc4_root,OG0002403,Solyc02g031840,Solyc02g068590,69.5803358904059,0.0850195982211297
Slyc4,Slyc4_root,OG0002403,Solyc02g031840,Solyc02g068590,70.795451092431,0.192708233395644
Spri1,Spri1_root,OG0002403,Solpri1_02g011780,Solpri1_10g013070,88.2572280039742,3.28818506466627
Spri1,Spri1_root,OG0002403,Solpri1_02g011780,Solpri1_10g013070,115.926835715321,3.96978391712022
Spri1,Spri1_root,OG0002403,Solpri1_02g011780,Solpri1_10g013070,99.0016955740278,3.54570447278588
Spri1,Spri1_root,OG0002403,Solpri1_02g011780,Solpri1_10g013070,114.27755358321,3.71875612740805
Slyc4,Slyc4_root,OG0002404,Solyc02g063070,Solyc03g034180,350.202013753842,2.47826805995328
Slyc4,Slyc4_root,OG0002404,Solyc02g063070,Solyc03g034180,343.747640509275,2.38095399490652
Spri1,Spri1_root,OG0002404,Solpri1_02g007410,Solpri1_03g003670,349.265526575108,3.45207561542033
Spri1,Spri1_root,OG0002404,Solpri1_02g007410,Solpri1_03g003670,316.989525710556,3.15766768760089
Spri1,Spri1_root,OG0002404,Solpri1_02g007410,Solpri1_03g003670,357.819562787361,3.32511050688869
Spri1,Spri1_root,OG0002404,Solpri1_02g007410,Solpri1_03g003670,351.935089854843,3.2585800332728
Slyc4,Slyc4_root,OG0002407,Solyc07g006730,Solyc07g006740,6.00706841184315,4.45473992331257
Slyc4,Slyc4_root,OG0002407,Solyc07g006730,Solyc07g006740,4.7713430893042,2.56326438009074
Spri1,Spri1_root,OG0002407,Solpri1_07g000270,Solpri1_07g000280,1.11693078702743,2.01591641878232
Spri1,Spri1_root,OG0002407,Solpri1_07g000270,Solpri1_07g000280,0.859768504338467,3.01591641878232
Spri1,Spri1_root,OG0002407,Solpri1_07g000270,Solpri1_07g000280,2.15966341301448,4.10337926003266
Slyc4,Slyc4_root,OG0002411,Solyc07g007320,Solyc12g010470,15.9323566063801,1.31073114786509
Slyc4,Slyc4_root,OG0002411,Solyc07g007320,Solyc12g010470,14.8687918771556,1.84862539492947
Spri1,Spri1_root,OG0002411,Solpri1_05g018820,Solpri1_07g002900,7.9437190629834,3.09277219667382
Spri1,Spri1_root,OG0002411,Solpri1_05g018820,Solpri1_07g002900,6.1488119301881,3.65025396097287
Spri1,Spri1_root,OG0002411,Solpri1_05g018820,Solpri1_07g002900,16.9176196673986,2.93332612004321
Spri1,Spri1_root,OG0002411,Solpri1_05g018820,Solpri1_07g002900,8.00078366670043,4.07909725977675
Slyc4,Slyc4_root,OG0002412,Solyc07g008000,Solyc12g009610,83.1074620971722,0.0929525129726062
Slyc4,Slyc4_root,OG0002412,Solyc07g008000,Solyc12g009610,79.6019802970144,0.0472790061478358
Spri1,Spri1_root,OG0002412,Solpri1_05g019610,Solpri1_07g003710,61.6208328008578,0.0545269420724319
Spri1,Spri1_root,OG0002412,Solpri1_05g019610,Solpri1_07g003710,65.055606518167,0.101504078941873
Spri1,Spri1_root,OG0002412,Solpri1_05g019610,Solpri1_07g003710,58.9979919170731,0.267136738018095
Spri1,Spri1_root,OG0002412,Solpri1_05g019610,Solpri1_07g003710,60.8716211617092,0.0959224505686361
Slyc4,Slyc4_root,OG0002413,Solyc05g018410,Solyc05g018417,6.15881340691601,0.0477850950920846
Slyc4,Slyc4_root,OG0002413,Solyc05g018410,Solyc05g018417,3.32812632090192,0.766014126676699
Spri1,Spri1_root,OG0002413,Solpri1_03g011780,Solpri1_07g012520,73.7269408411562,1.48030742627995
Spri1,Spri1_root,OG0002413,Solpri1_03g011780,Solpri1_07g012520,81.0887795931097,1.08337487730496
Spri1,Spri1_root,OG0002413,Solpri1_03g011780,Solpri1_07g012520,75.3995404579817,1.25922957710143
Spri1,Spri1_root,OG0002413,Solpri1_03g011780,Solpri1_07g012520,69.7486373474761,1.38552828777489
Slyc4,Slyc4_root,OG0002414,Solyc07g044880,Solyc12g006290,69.1212998118732,1.65246490089246
Slyc4,Slyc4_root,OG0002414,Solyc07g044880,Solyc12g006290,60.7219755995278,1.96290471236937
Spri1,Spri1_root,OG0002414,Solpri1_05g022250,Solpri1_07g017560,67.2045978042905,0.0470386713591067
Spri1,Spri1_root,OG0002414,Solpri1_05g022250,Solpri1_07g017560,57.362500708944,0.339001608246301
Spri1,Spri1_root,OG0002414,Solpri1_05g022250,Solpri1_07g017560,57.152949510718,0.0654873707363676
Spri1,Spri1_root,OG0002414,Solpri1_05g022250,Solpri1_07g017560,69.9493510173759,0.0423962935222711
Slyc4,Slyc4_root,OG0002415,Solyc03g123660,Solyc06g063100,55.0331871957165,2.94500617542566
Slyc4,Slyc4_root,OG0002415,Solyc03g123660,Solyc06g063100,53.7598473289387,3.31798877461215
Spri1,Spri1_root,OG0002415,Solpri1_03g038020,Solpri1_06g023820,71.8308145267164,1.27170308616851
Spri1,Spri1_root,OG0002415,Solpri1_03g038020,Solpri1_06g023820,63.1129808788723,0.724550222352056
Spri1,Spri1_root,OG0002415,Solpri1_03g038020,Solpri1_06g023820,71.0923125790247,1.3046945576759
Spri1,Spri1_root,OG0002415,Solpri1_03g038020,Solpri1_06g023820,64.7369885558207,1.25704316131074
Slyc4,Slyc4_root,OG0002417,Solyc01g109520,Solyc03g120750,312.287462231082,1.746160989413
Slyc4,Slyc4_root,OG0002417,Solyc01g109520,Solyc03g120750,285.792992875814,1.84417110244269
Spri1,Spri1_root,OG0002417,Solpri1_01g041970,Solpri1_03g036030,264.446013881176,1.73617856941215
Spri1,Spri1_root,OG0002417,Solpri1_01g041970,Solpri1_03g036030,246.691487097541,1.53978135660865
Spri1,Spri1_root,OG0002417,Solpri1_01g041970,Solpri1_03g036030,260.397106157182,1.64666102572692
Spri1,Spri1_root,OG0002417,Solpri1_01g041970,Solpri1_03g036030,240.954653092079,1.88666282475527
Slyc4,Slyc4_root,OG0002418,Solyc03g119480,Solyc03g119520,75.0583104327159,1.77934419643676
Slyc4,Slyc4_root,OG0002418,Solyc03g119480,Solyc03g119520,81.1533591147585,1.72711423766421
Spri1,Spri1_root,OG0002418,Solpri1_03g034670,Solpri1_03g034700,71.2057607618065,0.156613756998642
Spri1,Spri1_root,OG0002418,Solpri1_03g034670,Solpri1_03g034700,57.8108976366901,0.775495015822904
Spri1,Spri1_root,OG0002418,Solpri1_03g034670,Solpri1_03g034700,73.8140420844864,0.329241801597077
Spri1,Spri1_root,OG0002418,Solpri1_03g034670,Solpri1_03g034700,59.98781800974,0.0468368026759267
Slyc4,Slyc4_root,OG0002419,Solyc03g118570,Solyc12g040810,68.3924665793599,2.82218563629814
Slyc4,Slyc4_root,OG0002419,Solyc03g118570,Solyc12g040810,63.8293457414865,2.61837977695149
Spri1,Spri1_root,OG0002419,Solpri1_03g033730,Solpri1_12g017870,43.8863113008357,1.10402690292805
Spri1,Spri1_root,OG0002419,Solpri1_03g033730,Solpri1_12g017870,51.3976689682577,1.53319633005782
Spri1,Spri1_root,OG0002419,Solpri1_03g033730,Solpri1_12g017870,37.1272442981725,0.689786692998523
Spri1,Spri1_root,OG0002419,Solpri1_03g033730,Solpri1_12g017870,50.5735516335886,1.29899673996636
Slyc4,Slyc4_root,OG0002420,Solyc03g117870,Solyc06g068650,400.72061805238,0.951591628273726
Slyc4,Slyc4_root,OG0002420,Solyc03g117870,Solyc06g068650,382.90454685407,0.961696775724173
Spri1,Spri1_root,OG0002420,Solpri1_03g033040,Solpri1_06g026050,318.006491056942,2.76084683413039
Spri1,Spri1_root,OG0002420,Solpri1_03g033040,Solpri1_06g026050,375.230790023373,2.73809205034598
Spri1,Spri1_root,OG0002420,Solpri1_03g033040,Solpri1_06g026050,419.447631288632,2.95913582623196
Spri1,Spri1_root,OG0002420,Solpri1_03g033040,Solpri1_06g026050,310.831778262662,2.82209900083701
Slyc4,Slyc4_root,OG0002421,Solyc03g117030,Solyc06g068410,78.2874416636294,1.0215479050204
Slyc4,Slyc4_root,OG0002421,Solyc03g117030,Solyc06g068410,70.5038106875624,1.33473094568263
Spri1,Spri1_root,OG0002421,Solpri1_03g032230,Solpri1_06g025790,122.098408176166,1.09599496915823
Spri1,Spri1_root,OG0002421,Solpri1_03g032230,Solpri1_06g025790,120.74071257461,1.54420003388096
Spri1,Spri1_root,OG0002421,Solpri1_03g032230,Solpri1_06g025790,133.781510957843,1.30661662713302
Spri1,Spri1_root,OG0002421,Solpri1_03g032230,Solpri1_06g025790,127.46134190112,0.984829538077913
Slyc4,Slyc4_root,OG0002422,Solyc03g116810,Solyc12g042740,130.766573088119,1.82912408572962
Slyc4,Slyc4_root,OG0002422,Solyc03g116810,Solyc12g042740,129.426891528084,1.72010450039691
Spri1,Spri1_root,OG0002422,Solpri1_03g032000,Solpri1_12g018800,81.3177670828547,1.64474844887236
Spri1,Spri1_root,OG0002422,Solpri1_03g032000,Solpri1_12g018800,88.8509597576455,1.1849399276768
Spri1,Spri1_root,OG0002422,Solpri1_03g032000,Solpri1_12g018800,85.3663366037519,1.67868681851135
Spri1,Spri1_root,OG0002422,Solpri1_03g032000,Solpri1_12g018800,76.8418138810505,1.55461689355577
Slyc4,Slyc4_root,OG0002423,Solyc03g115990,Solyc09g091070,137.624810133439,3.48301977405986
Slyc4,Slyc4_root,OG0002423,Solyc03g115990,Solyc09g091070,131.136321930242,3.42554633405375
Spri1,Spri1_root,OG0002423,Solpri1_03g031230,Solpri1_09g024980,266.053279680205,6.48978699456851
Spri1,Spri1_root,OG0002423,Solpri1_03g031230,Solpri1_09g024980,334.659939378076,7.0309571256963
Spri1,Spri1_root,OG0002423,Solpri1_03g031230,Solpri1_09g024980,240.462217700724,7.18457124266872
Spri1,Spri1_root,OG0002423,Solpri1_03g031230,Solpri1_09g024980,327.797403807354,7.4120118397564
Slyc4,Slyc4_root,OG0002424,Solyc03g114590,Solyc06g069330,54.0627709239253,0.520702311550199
