species,Gene1,Gene2,Orthogroup,Gene_family_size,Gene1_exp,Gene2_exp,num_shared_tissue,coexpression,log2FC_mean,log2FC_sd,Gene1_tau,Gene2_tau,Gene1_tissue,Gene2_tissue,sequence_similarity,duplication_mode,Ks,Ka.Ks,pseudogene,domestication_status,dosage_category,retention_category
Sabu2,Solabu2_04g007170,Solabu2_06g005480,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007170,Solabu2_06g011750,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,72.5,dispersed,0.15741,0.824254,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007170,Solabu2_07g006930,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,74.167,dispersed,0.021075,1.20945,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007170,Solabu2_07g009250,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,77.778,dispersed,0.38588,0.985563,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007170,Solabu2_08g011050,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,83.673,dispersed,0.611553,0.509373,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007170,Solabu2_08g012000,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007170,Solabu2_08g021390,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,70.175,dispersed,0.104021,0.774358,FALSE,wild,NA,NA
Sabu2,Solabu2_04g007170,Solabu2_12g008790,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,69.369,dispersed,0.213289,0.685247,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005480,Solabu2_06g011750,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005480,Solabu2_07g006930,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,74.661,dispersed,0.0418468,0.839407,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005480,Solabu2_07g009250,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005480,Solabu2_08g011050,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005480,Solabu2_08g012000,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.941,dispersed,0.672139,0.398291,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005480,Solabu2_08g021390,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,73.303,dispersed,0.0864194,0.516314,FALSE,wild,NA,NA
Sabu2,Solabu2_06g005480,Solabu2_12g008790,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_06g011750,Solabu2_07g006930,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,94.118,dispersed,0.0438736,0.633124,FALSE,wild,NA,NA
Sabu2,Solabu2_06g011750,Solabu2_07g009250,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,77.778,dispersed,0.624416,0.701138,FALSE,wild,NA,NA
Sabu2,Solabu2_06g011750,Solabu2_08g011050,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,45.968,dispersed,0.097129,0.875828,FALSE,wild,NA,NA
Sabu2,Solabu2_06g011750,Solabu2_08g012000,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_06g011750,Solabu2_08g021390,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,91.176,dispersed,0.0783362,0.527136,FALSE,wild,NA,NA
Sabu2,Solabu2_06g011750,Solabu2_12g008790,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,93.443,dispersed,0.0475328,0.676297,FALSE,wild,NA,NA
Sabu2,Solabu2_07g006930,Solabu2_07g009250,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_07g006930,Solabu2_08g011050,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,54.913,dispersed,0.143973,0.393182,FALSE,wild,NA,NA
Sabu2,Solabu2_07g006930,Solabu2_08g012000,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,91.667,dispersed,0.622266,0.352446,FALSE,wild,NA,NA
Sabu2,Solabu2_07g006930,Solabu2_08g021390,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.447,dispersed,0.0842173,0.494715,FALSE,wild,NA,NA
Sabu2,Solabu2_07g006930,Solabu2_12g008790,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,94.262,dispersed,0.0485852,0.571077,FALSE,wild,NA,NA
Sabu2,Solabu2_07g009250,Solabu2_08g011050,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_07g009250,Solabu2_08g012000,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_07g009250,Solabu2_08g021390,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_07g009250,Solabu2_12g008790,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,80.556,dispersed,0.455308,0.62316,FALSE,wild,NA,NA
Sabu2,Solabu2_08g011050,Solabu2_08g012000,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_08g011050,Solabu2_08g021390,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,57.627,dispersed,0.119763,0.325887,FALSE,wild,NA,NA
Sabu2,Solabu2_08g011050,Solabu2_12g008790,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_08g012000,Solabu2_08g021390,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,94.565,dispersed,1.20658,0.176507,FALSE,wild,NA,NA
Sabu2,Solabu2_08g012000,Solabu2_12g008790,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_08g021390,Solabu2_12g008790,OG0000056,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.623,dispersed,0.108717,0.308694,FALSE,wild,NA,NA
Sabu2,Solabu2_04g011410,Solabu2_06g004040,OG0000057,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.754,dispersed,2.02583,0.0703222,FALSE,wild,NA,NA
Sabu2,Solabu2_04g011410,Solabu2_06g006030,OG0000057,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,76.087,dispersed,0.727483,0.1701,FALSE,wild,NA,NA
Sabu2,Solabu2_04g011410,Solabu2_08g004970,OG0000057,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,89.855,dispersed,2.09126,0.0728147,FALSE,wild,NA,NA
Sabu2,Solabu2_06g004040,Solabu2_06g006030,OG0000057,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,74.648,dispersed,1.58167,0.126553,FALSE,wild,NA,NA
Sabu2,Solabu2_06g004040,Solabu2_08g004970,OG0000057,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,97.895,dispersed,0.106975,0.0818735,FALSE,wild,NA,NA
Sabu2,Solabu2_06g006030,Solabu2_08g004970,OG0000057,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,74.648,dispersed,2.39885,0.084458,FALSE,wild,NA,NA
Sabu2,Solabu2_03g015370,Solabu2_08g024090,OG0000058,4,0,0.808626274502033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_03g015370,Solabu2_10g011440,OG0000058,4,0,0.216426663283523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_03g015370,Solabu2_ctg00000057g000020,OG0000058,4,0,0.177146777576698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_08g024090,Solabu2_10g011440,OG0000058,4,0.808626274502033,0.216426663283523,NA,NA,NA,NA,NA,NA,NA,NA,56.281,dispersed,3.71603,0.101448,FALSE,wild,NA,NA
Sabu2,Solabu2_08g024090,Solabu2_ctg00000057g000020,OG0000058,4,0.808626274502033,0.177146777576698,NA,NA,NA,NA,NA,NA,NA,NA,70.909,dispersed,2.80269,0.121061,FALSE,wild,NA,NA
Sabu2,Solabu2_10g011440,Solabu2_ctg00000057g000020,OG0000058,4,0.216426663283523,0.177146777576698,NA,NA,NA,NA,NA,NA,NA,NA,68.667,dispersed,3.75217,0.121917,FALSE,wild,NA,NA
Sabu2,Solabu2_03g009410,Solabu2_04g014380,OG0000059,10,1.02417684298311,7.18047758906387,NA,NA,NA,NA,NA,NA,NA,NA,90.625,dispersed,0.0592839,0.904669,FALSE,wild,NA,NA
Sabu2,Solabu2_03g009410,Solabu2_05g007770,OG0000059,10,1.02417684298311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_03g009410,Solabu2_07g007750,OG0000059,10,1.02417684298311,0,NA,NA,NA,NA,NA,NA,NA,NA,67.416,dispersed,2.13456,0.0708788,TRUE,wild,NA,NA
Sabu2,Solabu2_03g009410,Solabu2_07g008110,OG0000059,10,1.02417684298311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_03g009410,Solabu2_07g008560,OG0000059,10,1.02417684298311,0,NA,NA,NA,NA,NA,NA,NA,NA,71.111,dispersed,0.34576,0.435452,FALSE,wild,NA,NA
Sabu2,Solabu2_03g009410,Solabu2_08g008520,OG0000059,10,1.02417684298311,0,NA,NA,NA,NA,NA,NA,NA,NA,69.159,dispersed,0.77652,0.270824,FALSE,wild,NA,NA
Sabu2,Solabu2_03g009410,Solabu2_09g008100,OG0000059,10,1.02417684298311,8.30061556502949,NA,NA,NA,NA,NA,NA,NA,NA,78.125,dispersed,0.4504,0.295088,FALSE,wild,NA,NA
Sabu2,Solabu2_03g009410,Solabu2_11g017920,OG0000059,10,1.02417684298311,14.7756437675528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_03g009410,Solabu2_12g006520,OG0000059,10,1.02417684298311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g014380,Solabu2_05g007770,OG0000059,10,7.18047758906387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g014380,Solabu2_07g007750,OG0000059,10,7.18047758906387,0,NA,NA,NA,NA,NA,NA,NA,NA,67.416,dispersed,2.27746,0.0644053,TRUE,wild,NA,NA
Sabu2,Solabu2_04g014380,Solabu2_07g008110,OG0000059,10,7.18047758906387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_04g014380,Solabu2_07g008560,OG0000059,10,7.18047758906387,0,NA,NA,NA,NA,NA,NA,NA,NA,70.414,dispersed,0.40278,0.336539,FALSE,wild,NA,NA
Sabu2,Solabu2_04g014380,Solabu2_08g008520,OG0000059,10,7.18047758906387,0,NA,NA,NA,NA,NA,NA,NA,NA,57.419,dispersed,0.824151,0.124927,FALSE,wild,NA,NA
Sabu2,Solabu2_04g014380,Solabu2_09g008100,OG0000059,10,7.18047758906387,8.30061556502949,NA,NA,NA,NA,NA,NA,NA,NA,74.074,dispersed,0.441723,0.292879,FALSE,wild,NA,NA
Sabu2,Solabu2_04g014380,Solabu2_11g017920,OG0000059,10,7.18047758906387,14.7756437675528,NA,NA,NA,NA,NA,NA,NA,NA,43.382,dispersed,0.433913,0.531235,FALSE,wild,NA,NA
Sabu2,Solabu2_04g014380,Solabu2_12g006520,OG0000059,10,7.18047758906387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_05g007770,Solabu2_07g007750,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_05g007770,Solabu2_07g008110,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,96.364,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_05g007770,Solabu2_07g008560,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,90.909,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_05g007770,Solabu2_08g008520,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,83.636,dispersed,0.261599,0.279823,FALSE,wild,NA,NA
Sabu2,Solabu2_05g007770,Solabu2_09g008100,OG0000059,10,0,8.30061556502949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_05g007770,Solabu2_11g017920,OG0000059,10,0,14.7756437675528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_05g007770,Solabu2_12g006520,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.727,dispersed,0.0608174,0.522695,FALSE,wild,NA,NA
Sabu2,Solabu2_07g007750,Solabu2_07g008110,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_07g007750,Solabu2_07g008560,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,71.91,dispersed,1.72308,0.0661659,TRUE,wild,NA,NA
Sabu2,Solabu2_07g007750,Solabu2_08g008520,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_07g007750,Solabu2_09g008100,OG0000059,10,0,8.30061556502949,NA,NA,NA,NA,NA,NA,NA,NA,73.034,dispersed,1.46368,0.0781452,TRUE,wild,NA,NA
Sabu2,Solabu2_07g007750,Solabu2_11g017920,OG0000059,10,0,14.7756437675528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_07g007750,Solabu2_12g006520,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Sabu2,Solabu2_07g008110,Solabu2_07g008560,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,95.614,dispersed,0.0207737,1.00394,FALSE,wild,NA,NA
Sabu2,Solabu2_07g008110,Solabu2_08g008520,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,85,dispersed,0.113715,0.65782,FALSE,wild,NA,NA
Sabu2,Solabu2_07g008110,Solabu2_09g008100,OG0000059,10,0,8.30061556502949,NA,NA,NA,NA,NA,NA,NA,NA,73.684,dispersed,0.332565,0.329887,FALSE,wild,NA,NA
Sabu2,Solabu2_07g008110,Solabu2_11g017920,OG0000059,10,0,14.7756437675528,NA,NA,NA,NA,NA,NA,NA,NA,64.286,dispersed,0.436145,0.640576,FALSE,wild,NA,NA
Sabu2,Solabu2_07g008110,Solabu2_12g006520,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,91.228,dispersed,0.0829706,0.497817,FALSE,wild,NA,NA
Sabu2,Solabu2_07g008560,Solabu2_08g008520,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,67.442,dispersed,0.134173,0.651283,FALSE,wild,NA,NA
Sabu2,Solabu2_07g008560,Solabu2_09g008100,OG0000059,10,0,8.30061556502949,NA,NA,NA,NA,NA,NA,NA,NA,75.41,dispersed,0.377161,0.266561,FALSE,wild,NA,NA
Sabu2,Solabu2_07g008560,Solabu2_11g017920,OG0000059,10,0,14.7756437675528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_07g008560,Solabu2_12g006520,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,90.351,dispersed,0.116024,0.385577,FALSE,wild,NA,NA
Sabu2,Solabu2_08g008520,Solabu2_09g008100,OG0000059,10,0,8.30061556502949,NA,NA,NA,NA,NA,NA,NA,NA,62.941,dispersed,0.387798,0.234766,FALSE,wild,NA,NA
Sabu2,Solabu2_08g008520,Solabu2_11g017920,OG0000059,10,0,14.7756437675528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_08g008520,Solabu2_12g006520,OG0000059,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,89,dispersed,0.16983,0.343026,FALSE,wild,NA,NA
Sabu2,Solabu2_09g008100,Solabu2_11g017920,OG0000059,10,8.30061556502949,14.7756437675528,NA,NA,NA,NA,NA,NA,NA,NA,46.324,dispersed,0.301872,0.692466,FALSE,wild,NA,NA
Sabu2,Solabu2_09g008100,Solabu2_12g006520,OG0000059,10,8.30061556502949,0,NA,NA,NA,NA,NA,NA,NA,NA,74.561,dispersed,0.281434,0.393023,FALSE,wild,NA,NA
Sabu2,Solabu2_11g017920,Solabu2_12g006520,OG0000059,10,14.7756437675528,0,NA,NA,NA,NA,NA,NA,NA,NA,64.286,dispersed,0.404465,0.920211,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000180,Solabu2_ctg00000002g000190,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000180,Solabu2_ctg00000004g000050,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000180,Solabu2_ctg00000011g000090,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000180,Solabu2_ctg00000028g000030,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000180,Solabu2_ctg00000032g000020,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000180,Solabu2_scf00000002g000010,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,98.246,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000180,Solabu2_scf00000002g000050,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000180,Solabu2_scf00000002g000180,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000190,Solabu2_ctg00000004g000050,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000190,Solabu2_ctg00000011g000090,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000190,Solabu2_ctg00000028g000030,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000190,Solabu2_ctg00000032g000020,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000190,Solabu2_scf00000002g000010,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000190,Solabu2_scf00000002g000050,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000002g000190,Solabu2_scf00000002g000180,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000004g000050,Solabu2_ctg00000011g000090,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000004g000050,Solabu2_ctg00000028g000030,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000004g000050,Solabu2_ctg00000032g000020,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000004g000050,Solabu2_scf00000002g000010,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000004g000050,Solabu2_scf00000002g000050,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000004g000050,Solabu2_scf00000002g000180,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000011g000090,Solabu2_ctg00000028g000030,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000011g000090,Solabu2_ctg00000032g000020,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000011g000090,Solabu2_scf00000002g000010,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000011g000090,Solabu2_scf00000002g000050,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000011g000090,Solabu2_scf00000002g000180,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000028g000030,Solabu2_ctg00000032g000020,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000028g000030,Solabu2_scf00000002g000010,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000028g000030,Solabu2_scf00000002g000050,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000028g000030,Solabu2_scf00000002g000180,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000032g000020,Solabu2_scf00000002g000010,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,98.246,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000032g000020,Solabu2_scf00000002g000050,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_ctg00000032g000020,Solabu2_scf00000002g000180,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,dispersed,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_scf00000002g000010,Solabu2_scf00000002g000050,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,98.246,proximal,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_scf00000002g000010,Solabu2_scf00000002g000180,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,98.246,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_scf00000002g000050,Solabu2_scf00000002g000180,OG0000060,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_02g000240,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000001g000010,OG0000061,14,0,0.415152152462495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000003g000070,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000011g000030,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000024g000050,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000082g000090,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000083g000030,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000089g000010,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000094g000010,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000098g000120,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_ctg00000098g000160,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Sabu2,Solabu2_02g000190,Solabu2_scf00000000g000340,OG0000061,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
