species,Gene1,Gene2,Orthogroup,Gene_family_size,Gene1_exp,Gene2_exp,num_shared_tissue,coexpression,log2FC_mean,log2FC_sd,Gene1_tau,Gene2_tau,Gene1_tissue,Gene2_tissue,sequence_similarity,duplication_mode,Ks,Ka.Ks,pseudogene,domestication_status,dosage_category,retention_category
Setu1,Soletu1_02g015090,Soletu1_03g000870,OG0000134,8,55.31097875,7643.916679,2,0.695026962,7.124670787,0.703231066,0.03791461,0.443323858,NA,NA,95.131,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g015090,Soletu1_03g000880,OG0000134,8,55.31097875,6593.839167,2,0.583171061,6.924111287,0.721564993,0.03791461,0.433226333,NA,NA,95.131,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g015250,Soletu1_02g015270,OG0000134,8,3226.623379,1416.271433,2,0.737979329,1.020977354,0.637008345,0.641432674,0.20909551,NA,NA,98.113,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g015250,Soletu1_05g000010,OG0000134,8,3226.623379,101.3494715,2,0.816694128,4.867458051,0.57880224,0.641432674,0.308873175,NA,NA,97.328,transposed,0.225563,0.0685797,FALSE,wild,NA,NA
Setu1,Soletu1_02g015270,Soletu1_02g015280,OG0000134,8,1416.271433,2698.955784,2,0.689147693,0.859233467,0.519095595,0.20909551,0.536418354,NA,NA,98.491,tandem,0.228022,0.0297259,FALSE,wild,NA,NA
Setu1,Soletu1_02g015270,Soletu1_03g000870,OG0000134,8,1416.271433,7643.916679,2,0.803213002,2.397337562,0.346443378,0.20909551,0.443323858,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g015270,Soletu1_03g000880,OG0000134,8,1416.271433,6593.839167,2,0.823958957,2.196778062,0.291795328,0.20909551,0.433226333,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g015280,Soletu1_05g000010,OG0000134,8,2698.955784,101.3494715,2,0.813848113,4.705714164,0.478304244,0.536418354,0.308873175,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g000880,Soletu1_05g000010,OG0000134,8,6593.839167,101.3494715,2,0.809429299,6.043258758,0.347014774,0.433226333,0.308873175,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_02g006140,Soletu1_02g006150,OG0000136,4,0.062199461,1.049126803,0,NA,NA,NA,1,0.433938507,NA,NA,78.873,tandem,0.290506,0.954854,FALSE,wild,NA,NA
Setu1,Soletu1_02g006140,Soletu1_03g011820,OG0000136,4,0.062199461,0.197319491,0,NA,NA,NA,1,0.436019903,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g013160,Soletu1_02g010350,OG0000137,5,0.917296125,0,0,NA,NA,NA,0.762252901,NA,NA,NA,68.421,dispersed,1.80375,0.138484,TRUE,wild,NA,NA
Setu1,Soletu1_05g012320,Soletu1_05g012390,OG0000138,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_05g012320,Soletu1_07g013840,OG0000138,7,0,5.460497118,0,NA,NA,NA,NA,0.025128764,NA,NA,74.843,dispersed,3.22688,0.0488732,FALSE,wild,NA,NA
Setu1,Soletu1_05g012320,Soletu1_08g007440,OG0000138,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,84.034,dispersed,1.58912,0.0528968,TRUE,wild,NA,NA
Setu1,Soletu1_05g012390,Soletu1_07g013840,OG0000138,7,0,5.460497118,0,NA,NA,NA,NA,0.025128764,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_05g012390,Soletu1_08g007440,OG0000138,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,96.916,dispersed,0.0704853,0.20516,TRUE,wild,NA,NA
Setu1,Soletu1_07g013840,Soletu1_08g007440,OG0000138,7,5.460497118,0,0,NA,NA,NA,0.025128764,NA,NA,NA,76.101,dispersed,3.31345,0.0499832,TRUE,wild,NA,NA
Setu1,Soletu1_02g009460,Soletu1_03g010360,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_02g009460,Soletu1_04g013620,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_02g009460,Soletu1_04g016690,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_02g009460,Soletu1_06g007930,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,93.976,dispersed,0.196394,0.129977,TRUE,wild,NA,NA
Setu1,Soletu1_02g009460,Soletu1_06g010070,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,92.771,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_02g009460,Soletu1_06g010090,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_02g009460,Soletu1_06g010880,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,95.385,dispersed,0.208454,0.0948597,TRUE,wild,NA,NA
Setu1,Soletu1_03g010360,Soletu1_04g013620,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g010360,Soletu1_04g016690,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g010360,Soletu1_06g007930,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,94.915,dispersed,0.454488,0.0484227,TRUE,wild,NA,NA
Setu1,Soletu1_03g010360,Soletu1_06g010070,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g010360,Soletu1_06g010090,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g010360,Soletu1_06g010880,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,96.61,dispersed,0.453942,0.032092,FALSE,wild,NA,NA
Setu1,Soletu1_04g013620,Soletu1_04g016690,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,89.706,dispersed,0.858817,0.0601286,FALSE,wild,NA,NA
Setu1,Soletu1_04g013620,Soletu1_06g007930,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,93.976,dispersed,0.745704,0.0331202,TRUE,wild,NA,NA
Setu1,Soletu1_04g013620,Soletu1_06g010070,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,88.333,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g013620,Soletu1_06g010090,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,86.806,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g013620,Soletu1_06g010880,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g016690,Soletu1_06g007930,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_04g016690,Soletu1_06g010070,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,89.167,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g016690,Soletu1_06g010090,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,87.5,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g016690,Soletu1_06g010880,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g007930,Soletu1_06g010070,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,93.976,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_06g007930,Soletu1_06g010090,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_06g007930,Soletu1_06g010880,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,96.923,dispersed,0.05367,0.245001,TRUE,wild,NA,NA
Setu1,Soletu1_06g010070,Soletu1_06g010090,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,89.167,proximal,0.0515719,0.943091,FALSE,wild,NA,NA
Setu1,Soletu1_06g010070,Soletu1_06g010880,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_06g010090,Soletu1_06g010880,OG0000139,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g040100,Soletu1_07g003130,OG0000140,7,0.019519346,0,0,NA,NA,NA,1,NA,NA,NA,37.576,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g040100,Soletu1_07g003170,OG0000140,7,0.019519346,0,0,NA,NA,NA,1,NA,NA,NA,39.634,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g040100,Soletu1_07g003180,OG0000140,7,0.019519346,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g040100,Soletu1_07g003190,OG0000140,7,0.019519346,0,0,NA,NA,NA,1,NA,NA,NA,40.123,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g040100,Soletu1_07g003200,OG0000140,7,0.019519346,0,0,NA,NA,NA,1,NA,NA,NA,35.976,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g040100,Soletu1_07g003210,OG0000140,7,0.019519346,0.007362681,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003130,Soletu1_07g003170,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,52.655,proximal,1.47926,0.241606,FALSE,wild,NA,NA
Setu1,Soletu1_07g003130,Soletu1_07g003180,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,62.312,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003130,Soletu1_07g003190,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,52.727,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003130,Soletu1_07g003200,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,53.707,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003130,Soletu1_07g003210,OG0000140,7,0,0.007362681,0,NA,NA,NA,NA,1,NA,NA,53.407,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003170,Soletu1_07g003180,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,47.98,tandem,1.01708,0.423403,FALSE,wild,NA,NA
Setu1,Soletu1_07g003170,Soletu1_07g003190,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,90.553,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003170,Soletu1_07g003200,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,82.38,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003170,Soletu1_07g003210,OG0000140,7,0,0.007362681,0,NA,NA,NA,NA,1,NA,NA,60.998,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003180,Soletu1_07g003190,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003180,Soletu1_07g003200,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,49.749,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003180,Soletu1_07g003210,OG0000140,7,0,0.007362681,0,NA,NA,NA,NA,1,NA,NA,51.01,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003190,Soletu1_07g003200,OG0000140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,80.208,tandem,0.324046,0.31297,FALSE,wild,NA,NA
Setu1,Soletu1_07g003190,Soletu1_07g003210,OG0000140,7,0,0.007362681,0,NA,NA,NA,NA,1,NA,NA,60.317,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g003200,Soletu1_07g003210,OG0000140,7,0,0.007362681,0,NA,NA,NA,NA,1,NA,NA,62.077,tandem,2.44156,0.100758,FALSE,wild,NA,NA
Setu1,Soletu1_01g009650,Soletu1_05g010050,OG0000141,5,0.01955528,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g009650,Soletu1_07g009920,OG0000141,5,0.01955528,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_05g010050,Soletu1_07g009920,OG0000141,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,79.592,dispersed,0.841017,0.166973,FALSE,wild,NA,NA
Setu1,Soletu1_01g001630,Soletu1_01g001650,OG0000142,8,10.29937557,2.403853651,0,NA,NA,NA,0.129844889,0.252392012,NA,NA,60.606,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g001630,Soletu1_01g009310,OG0000142,8,10.29937557,0,0,NA,NA,NA,0.129844889,NA,NA,NA,61.557,WGD,0.270939,0.483295,TRUE,wild,NA,NA
Setu1,Soletu1_01g001630,Soletu1_01g026600,OG0000142,8,10.29937557,0,0,NA,NA,NA,0.129844889,NA,NA,NA,68.953,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g001630,Soletu1_01g026610,OG0000142,8,10.29937557,0,0,NA,NA,NA,0.129844889,NA,NA,NA,62.692,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g001630,Soletu1_01g026620,OG0000142,8,10.29937557,5.82609644,2,0.660313062,0.817432104,0.306919075,0.129844889,0.236113834,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g001630,Soletu1_01g035260,OG0000142,8,10.29937557,0,0,NA,NA,NA,0.129844889,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g001650,Soletu1_01g009310,OG0000142,8,2.403853651,0,0,NA,NA,NA,0.252392012,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g001650,Soletu1_01g026600,OG0000142,8,2.403853651,0,0,NA,NA,NA,0.252392012,NA,NA,NA,54.693,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g001650,Soletu1_01g026610,OG0000142,8,2.403853651,0,0,NA,NA,NA,0.252392012,NA,NA,NA,67.47,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g001650,Soletu1_01g026620,OG0000142,8,2.403853651,5.82609644,0,NA,NA,NA,0.252392012,0.236113834,NA,NA,56.122,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g001650,Soletu1_01g035260,OG0000142,8,2.403853651,0,0,NA,NA,NA,0.252392012,NA,NA,NA,70.635,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g009310,Soletu1_01g026600,OG0000142,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,58.995,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g009310,Soletu1_01g026610,OG0000142,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g009310,Soletu1_01g026620,OG0000142,8,0,5.82609644,0,NA,NA,NA,NA,0.236113834,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g009310,Soletu1_01g035260,OG0000142,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g026600,Soletu1_01g026610,OG0000142,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,82.727,tandem,0.0513718,0.362664,FALSE,wild,NA,NA
Setu1,Soletu1_01g026600,Soletu1_01g026620,OG0000142,8,0,5.82609644,0,NA,NA,NA,NA,0.236113834,NA,NA,74.419,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g026600,Soletu1_01g035260,OG0000142,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,74.903,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g026610,Soletu1_01g026620,OG0000142,8,0,5.82609644,0,NA,NA,NA,NA,0.236113834,NA,NA,82.915,tandem,0.152684,0.48268,FALSE,wild,NA,NA
Setu1,Soletu1_01g026610,Soletu1_01g035260,OG0000142,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,65.916,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g026620,Soletu1_01g035260,OG0000142,8,5.82609644,0,0,NA,NA,NA,0.236113834,NA,NA,NA,64.78,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005660,Soletu1_04g017630,OG0000143,8,1.433392505,0.012329212,0,NA,NA,NA,0.995466031,1,NA,NA,90.233,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005660,Soletu1_04g017650,OG0000143,8,1.433392505,0.204229179,0,NA,NA,NA,0.995466031,0.446282519,NA,NA,86.524,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005660,Soletu1_08g017550,OG0000143,8,1.433392505,18.70974041,0,NA,NA,NA,0.995466031,0.178563718,NA,NA,81.544,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005660,Soletu1_08g017580,OG0000143,8,1.433392505,3.605987938,0,NA,NA,NA,0.995466031,0.987380283,NA,In,82.43,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005660,Soletu1_08g017600,OG0000143,8,1.433392505,0.141382018,0,NA,NA,NA,0.995466031,1,NA,NA,82.43,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_01g005660,Soletu1_08g017630,OG0000143,8,1.433392505,0.759329558,0,NA,NA,NA,0.995466031,0.973029017,NA,NA,84.471,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_01g005660,Soletu1_08g017650,OG0000143,8,1.433392505,0,0,NA,NA,NA,0.995466031,NA,NA,NA,83.424,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g017630,Soletu1_04g017650,OG0000143,8,0.012329212,0.204229179,0,NA,NA,NA,1,0.446282519,NA,NA,90.709,proximal,0.331589,0.156699,FALSE,wild,NA,NA
Setu1,Soletu1_04g017630,Soletu1_08g017550,OG0000143,8,0.012329212,18.70974041,0,NA,NA,NA,1,0.178563718,NA,NA,87.935,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g017630,Soletu1_08g017580,OG0000143,8,0.012329212,3.605987938,0,NA,NA,NA,1,0.987380283,NA,In,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g017630,Soletu1_08g017600,OG0000143,8,0.012329212,0.141382018,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_04g017630,Soletu1_08g017630,OG0000143,8,0.012329212,0.759329558,0,NA,NA,NA,1,0.973029017,NA,NA,98.122,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g017630,Soletu1_08g017650,OG0000143,8,0.012329212,0,0,NA,NA,NA,1,NA,NA,NA,83.106,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g017650,Soletu1_08g017550,OG0000143,8,0.204229179,18.70974041,0,NA,NA,NA,0.446282519,0.178563718,NA,NA,85.802,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g017650,Soletu1_08g017580,OG0000143,8,0.204229179,3.605987938,0,NA,NA,NA,0.446282519,0.987380283,NA,In,85.033,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g017650,Soletu1_08g017600,OG0000143,8,0.204229179,0.141382018,0,NA,NA,NA,0.446282519,1,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_04g017650,Soletu1_08g017630,OG0000143,8,0.204229179,0.759329558,0,NA,NA,NA,0.446282519,0.973029017,NA,NA,86.503,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g017650,Soletu1_08g017650,OG0000143,8,0.204229179,0,0,NA,NA,NA,0.446282519,NA,NA,NA,83.146,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_08g017550,Soletu1_08g017600,OG0000143,8,18.70974041,0.141382018,0,NA,NA,NA,0.178563718,1,NA,NA,81.447,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_08g017550,Soletu1_08g017630,OG0000143,8,18.70974041,0.759329558,0,NA,NA,NA,0.178563718,0.973029017,NA,NA,83.378,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_08g017550,Soletu1_08g017650,OG0000143,8,18.70974041,0,0,NA,NA,NA,0.178563718,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_08g017580,Soletu1_08g017600,OG0000143,8,3.605987938,0.141382018,0,NA,NA,NA,0.987380283,1,In,NA,99.849,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_08g017580,Soletu1_08g017630,OG0000143,8,3.605987938,0.759329558,0,NA,NA,NA,0.987380283,0.973029017,In,NA,99.627,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_08g017580,Soletu1_08g017650,OG0000143,8,3.605987938,0,0,NA,NA,NA,0.987380283,NA,In,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_08g017600,Soletu1_08g017630,OG0000143,8,0.141382018,0.759329558,0,NA,NA,NA,1,0.973029017,NA,NA,99.627,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_08g017600,Soletu1_08g017650,OG0000143,8,0.141382018,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Setu1,Soletu1_08g017630,Soletu1_08g017650,OG0000143,8,0.759329558,0,0,NA,NA,NA,0.973029017,NA,NA,NA,84.196,proximal,0.31666,0.28179,FALSE,wild,NA,NA
Setu1,Soletu1_03g008970,Soletu1_03g011750,OG0000144,13,0,0.406130297,0,NA,NA,NA,NA,0.622321338,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g008970,Soletu1_04g010360,OG0000144,13,0,0.175331437,0,NA,NA,NA,NA,0.346316119,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g008970,Soletu1_07g006750,OG0000144,13,0,0.19850807,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g008970,Soletu1_07g009300,OG0000144,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,87.5,dispersed,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g008970,Soletu1_08g004990,OG0000144,13,0,2.187591644,0,NA,NA,NA,NA,0.369996222,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g008970,Soletu1_08g006920,OG0000144,13,0,2.242106379,0,NA,NA,NA,NA,0.419072836,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g008970,Soletu1_08g011930,OG0000144,13,0,5.444363703,0,NA,NA,NA,NA,0.144902328,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g011750,Soletu1_04g010360,OG0000144,13,0.406130297,0.175331437,0,NA,NA,NA,0.622321338,0.346316119,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g011750,Soletu1_07g006750,OG0000144,13,0.406130297,0.19850807,0,NA,NA,NA,0.622321338,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g011750,Soletu1_07g009300,OG0000144,13,0.406130297,0,0,NA,NA,NA,0.622321338,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g011750,Soletu1_08g004990,OG0000144,13,0.406130297,2.187591644,0,NA,NA,NA,0.622321338,0.369996222,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g011750,Soletu1_08g006920,OG0000144,13,0.406130297,2.242106379,0,NA,NA,NA,0.622321338,0.419072836,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_03g011750,Soletu1_08g011930,OG0000144,13,0.406130297,5.444363703,0,NA,NA,NA,0.622321338,0.144902328,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g010360,Soletu1_07g006750,OG0000144,13,0.175331437,0.19850807,0,NA,NA,NA,0.346316119,1,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g010360,Soletu1_07g009300,OG0000144,13,0.175331437,0,0,NA,NA,NA,0.346316119,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g010360,Soletu1_08g004990,OG0000144,13,0.175331437,2.187591644,0,NA,NA,NA,0.346316119,0.369996222,NA,NA,71.795,dispersed,0.457075,0.378266,FALSE,wild,NA,NA
Setu1,Soletu1_04g010360,Soletu1_08g006920,OG0000144,13,0.175331437,2.242106379,0,NA,NA,NA,0.346316119,0.419072836,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_04g010360,Soletu1_08g011930,OG0000144,13,0.175331437,5.444363703,0,NA,NA,NA,0.346316119,0.144902328,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g006750,Soletu1_07g009300,OG0000144,13,0.19850807,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g006750,Soletu1_08g004990,OG0000144,13,0.19850807,2.187591644,0,NA,NA,NA,1,0.369996222,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g006750,Soletu1_08g006920,OG0000144,13,0.19850807,2.242106379,0,NA,NA,NA,1,0.419072836,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g006750,Soletu1_08g011930,OG0000144,13,0.19850807,5.444363703,0,NA,NA,NA,1,0.144902328,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g009300,Soletu1_08g004990,OG0000144,13,0,2.187591644,0,NA,NA,NA,NA,0.369996222,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g009300,Soletu1_08g006920,OG0000144,13,0,2.242106379,0,NA,NA,NA,NA,0.419072836,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Setu1,Soletu1_07g009300,Soletu1_08g011930,OG0000144,13,0,5.444363703,0,NA,NA,NA,NA,0.144902328,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
